;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
1.5382654771503108;2.2126093428409973e+38;7.444543044323584e+38;1.627073932481049e+39;4.298070318913684e+39;1.0824083974613195e+40;2.2353905395599354e+40;4.431644553545777e+40;7.000262481406604e+40;1.1421866170978717e+41;1.6928065858507273e+41;2.788474045039721e+41;8.128285672103213e+41;1.642605828131663e+42;4.133511638812468e+42;8.578657885442483e+42;1.2265162682308778e+43;1.5364791686357285e+43;1.8063980750366596e+43;2.0312742241633904e+43;2.2146186549420548e+43;2.347519723299366e+43;2.365791813711488e+43
1.5344578893355825;2.5645778527723742e+38;8.647110737652351e+38;1.901962628708182e+39;4.946600825555556e+39;1.2414361228755367e+40;2.56701407050536e+40;5.058017202797758e+40;8.047033260896938e+40;1.3026603746821998e+41;1.9396399285070578e+41;3.2013930933482584e+41;9.258756227339105e+41;1.8624884162425546e+42;4.683866949839084e+42;9.597977619595525e+42;1.366743977617311e+43;1.7013639047209675e+43;1.9823422367460917e+43;2.2445508846989526e+43;2.419697760663242e+43;2.566315643508934e+43;2.5752879229284567e+43
1.5306691044236427;2.9462734782836417e+38;9.87713251146122e+38;2.195085214321888e+39;5.727178215321883e+39;1.4244391941079343e+40;2.9525327572988363e+40;5.822158271775465e+40;9.195309627585548e+40;1.5087360306793564e+41;2.2300298328637646e+41;3.733807094874716e+41;1.0549842607346721e+42;2.1151642088705867e+42;5.297965164360519e+42;1.0760185182977916e+43;1.5159345179521925e+43;1.8821238204070102e+43;2.1827296775014343e+43;2.475995665925146e+43;2.632004938776151e+43;2.8187337317198693e+43;2.8033843308166586e+43
1.5268989834767863;3.409270704599355e+38;1.1384828842019401e+39;2.5002882128321054e+39;6.550806499916658e+39;1.6488061885643098e+40;3.4073234872073126e+40;6.670309614203197e+40;1.056585012889237e+41;1.7355757107288661e+41;2.5675732269403918e+41;4.270201912373355e+41;1.1950147480617041e+42;2.389040367909199e+42;5.956142554629049e+42;1.1979621758869574e+43;1.678499713325087e+43;2.078312414935088e+43;2.385049928629897e+43;2.700677652393563e+43;2.8909938156623714e+43;3.0766680830162803e+43;3.051210240642613e+43
1.5231473889227893;3.947562958898596e+38;1.3129611665664698e+39;2.872893372296378e+39;7.559585556658297e+39;1.8970743430987698e+40;3.912677234108333e+40;7.708945161489557e+40;1.2181111472227863e+41;2.0075876911308616e+41;2.948271519979056e+41;4.86244612862081e+41;1.3498605523098747e+42;2.7052797514390722e+42;6.668685780305823e+42;1.3309416676018337e+43;1.866382818760913e+43;2.2940076102560664e+43;2.6224431895384334e+43;2.9410306112156123e+43;3.1480450933807015e+43;3.3193813399314067e+43;3.3086546010461823e+43
1.5194141845381748;4.521069209583284e+38;1.5120231061616443e+39;3.331822123290182e+39;8.722868137145074e+39;2.1708167913363603e+40;4.48847146844479e+40;8.786102342930924e+40;1.400991845542086e+41;2.2835122355830493e+41;3.3979638066526648e+41;5.607837345318696e+41;1.536788794948152e+42;3.071664236770224e+42;7.473419608662666e+42;1.482854609898287e+43;2.0637714867748692e+43;2.519210931962233e+43;2.884846479740194e+43;3.219444791710459e+43;3.432397883497783e+43;3.6020730375818927e+43;3.593054176731562e+43
1.5156992354317245;5.2044927606182384e+38;1.7300973986179523e+39;3.8157956012944e+39;9.860110799159484e+39;2.4931017193851775e+40;5.14831540397742e+40;1.016964834219731e+41;1.5983622205535181e+41;2.6086102880841134e+41;3.88173267445932e+41;6.410904550319938e+41;1.753643378182707e+42;3.4607298300796576e+42;8.373968090387416e+42;1.643917356698006e+43;2.266749767232325e+43;2.7675203164312777e+43;3.1515581915722797e+43;3.497568524160773e+43;3.72222498873606e+43;3.8917418400829903e+43;3.891918337397506e+43
1.5120024080282324;5.95554553944641e+38;1.9788119907205833e+39;4.361217243972687e+39;1.1284452440520806e+40;2.835023102368886e+40;5.884180025840671e+40;1.1593446634802462e+41;1.8337556294865052e+41;2.956778907505337e+41;4.411772512750237e+41;7.176238661106391e+41;1.982096989554229e+42;3.8976114022125705e+42;9.34621791688209e+42;1.8206096282448724e+43;2.4800489148111465e+43;3.021908036651274e+43;3.4194514002941763e+43;3.769672036659741e+43;4.003148413309212e+43;4.1936354974094434e+43;4.1819299994925104e+43
1.5083235700524946;6.797591302985503e+38;2.2607364451071273e+39;4.946749893015732e+39;1.297236119595248e+40;3.2413958367359355e+40;6.707557069596777e+40;1.3185817614301553e+41;2.078621120542012e+41;3.4212830126196826e+41;4.9879224346466e+41;8.246068677669768e+41;2.2348452224193768e+42;4.3959628633638506e+42;1.0442174124425118e+43;2.00137797497157e+43;2.721806907984208e+43;3.275368888643214e+43;3.705519506505588e+43;4.075302144580461e+43;4.324381972128102e+43;4.52275818237662e+43;4.476275642766299e+43
1.5046625905135322;7.801603999036724e+38;2.5653379940041877e+39;5.634719855048643e+39;1.467336920488395e+40;3.6654268342020926e+40;7.624968420391306e+40;1.4981658914458458e+41;2.3517650182033455e+41;3.8902109159197064e+41;5.643855703873876e+41;9.405208999658677e+41;2.5165099775622054e+42;4.923118494375551e+42;1.1637116200927965e+43;2.1998519552801584e+43;2.9808085394184084e+43;3.5598763575031477e+43;4.022716190222462e+43;4.40862790173787e+43;4.656403698074239e+43;4.843018019147343e+43;4.801964977028732e+43
1.5010193396890443;8.937661236413455e+38;2.931275294867454e+39;6.420096326332533e+39;1.6842142826446054e+40;4.155197369512279e+40;8.67728463035641e+40;1.7109942520123098e+41;2.6968586217834384e+41;4.39648136362475e+41;6.471168728630842e+41;1.0616546567441102e+42;2.8315104848978515e+42;5.511316792272417e+42;1.2915113848849304e+43;2.407694274007035e+43;3.2323849900105766e+43;3.861319822233314e+43;4.352005548530711e+43;4.740993083240215e+43;4.993553512036481e+43;5.184676178265631e+43;5.140902816979604e+43
1.4973936891100852;1.0218357947980808e+39;3.3381290395203784e+39;7.346620616082496e+39;1.9124140998572185e+40;4.800585593526821e+40;9.895062651731294e+40;1.9460305996756443e+41;3.063624038523425e+41;4.9819062957237085e+41;7.335546344777678e+41;1.2130809927857445e+42;3.191767399678002e+42;6.17304250016519e+42;1.4227204617817876e+43;2.630996796186909e+43;3.5191608744827e+43;4.1709833337896813e+43;4.664738546408224e+43;5.07461100654197e+43;5.3410910504867225e+43;5.56659719881845e+43;5.503289210115347e+43
1.4937855115459644;1.1521116748417261e+39;3.802950988862915e+39;8.330055870337103e+39;2.1763705296874355e+40;5.426021967222886e+40;1.1236862429671198e+41;2.2040321872952178e+41;3.474226495358209e+41;5.6696688291137985e+41;8.364136786379133e+41;1.3801337637009705e+42;3.592337307348578e+42;6.919558527451838e+42;1.5689790714613058e+43;2.891963733985615e+43;3.828933246084321e+43;4.485463952369719e+43;5.001792338746333e+43;5.443671537101139e+43;5.714186628523745e+43;5.930150146489805e+43;5.876978985550884e+43
1.4901946809893636;1.3084289086803904e+39;4.311293980916774e+39;9.436651808691017e+39;2.4638408206194783e+40;6.119401156087234e+40;1.2718806885214509e+41;2.500846461400319e+41;3.909999890569835e+41;6.418124583416483e+41;9.394307968720422e+41;1.549240994283902e+42;4.023203862482685e+42;7.707102210678083e+42;1.738898299758192e+43;3.140704667946598e+43;4.129336521646557e+43;4.8176470401044e+43;5.352778980215828e+43;5.800566707611696e+43;6.066996141224229e+43;6.267818174063851e+43;6.239247736172825e+43
1.4866210726416673;1.4870930972913937e+39;4.893632495047805e+39;1.0660852219680579e+40;2.7754947762881712e+40;6.957930788770723e+40;1.4376813360416099e+41;2.8093457916000673e+41;4.429620889022895e+41;7.235309398119077e+41;1.0548053188219512e+42;1.7422219837750042e+42;4.5221508579577203e+42;8.553193393396003e+42;1.910798032498938e+43;3.3953077872232625e+43;4.4278629430805064e+43;5.175680632636871e+43;5.71986353388317e+43;6.186749636559369e+43;6.448331050091186e+43;6.645440784421425e+43;6.61080485451037e+43
1.4830645628985055;1.6823361659238473e+39;5.530194022140475e+39;1.2131255989781327e+40;3.1557120626939877e+40;7.887233781148654e+40;1.62725473389743e+41;3.170452676840392e+41;4.9757509461883305e+41;8.112719025479953e+41;1.1884055864031245e+42;1.9367515940570506e+42;5.051882255511249e+42;9.473009187663046e+42;2.087803099340201e+43;3.667414990273165e+43;4.739026413317912e+43;5.536122341493882e+43;6.105547778775503e+43;6.556451657196697e+43;6.830593084481008e+43;7.038523814697706e+43;7.000906872169196e+43
1.4795250293355018;1.9038766008708257e+39;6.277654276484323e+39;1.3659084733982784e+40;3.554110356217672e+40;8.891667413717258e+40;1.8369368385248432e+41;3.58733146696204e+41;5.6060409269215356e+41;9.160977278588859e+41;1.3385272530825605e+42;2.1624288262868438e+42;5.654262952276717e+42;1.0522429252736174e+43;2.2845528406524373e+43;3.967258917638722e+43;5.095896677067407e+43;5.880503227653417e+43;6.501940369117654e+43;6.965788191773974e+43;7.244326961553796e+43;7.448746879013757e+43;7.417459497481732e+43
1.4760023506942268;2.1502845158932453e+39;7.034522195015092e+39;1.5441966424613808e+40;3.9884307361669505e+40;9.99984895186229e+40;2.0593397466992513e+41;4.021900321301474e+41;6.308979575094906e+41;1.0189086385329776e+42;1.4899209547121914e+42;2.4583817736918838e+42;6.334097690402365e+42;1.1729010970534187e+43;2.49131148486324e+43;4.284379636215829e+43;5.48028601631168e+43;6.286982857086212e+43;6.907501487087745e+43;7.423312539236627e+43;7.715083029236658e+43;7.914278543326197e+43;7.872645131697122e+43
1.4724964068683497;2.4188890029733932e+39;7.922835860707152e+39;1.7315164321885619e+40;4.484412698618212e+40;1.1233841476619296e+41;2.3100564160809405e+41;4.498621159067941e+41;7.103156175355493e+41;1.1400746242239426e+42;1.6769550906301684e+42;2.7227064300811008e+42;7.016156706889954e+42;1.2922001725321145e+43;2.7115669921704454e+43;4.60652880531761e+43;5.825452125522829e+43;6.700995821552003e+43;7.322232669750469e+43;7.83508844884287e+43;8.144828222434131e+43;8.356027713482434e+43;8.298834562934702e+43
1.4690070788899887;2.732077581520967e+39;8.908499545836218e+39;1.9334497729660046e+40;5.01932468229358e+40;1.2578177004153272e+41;2.5917449737415765e+41;5.072637935635496e+41;7.915601839560194e+41;1.2804577053371706e+42;1.8781539473965666e+42;3.020979396798339e+42;7.743619893590822e+42;1.4127197179093135e+43;2.936053383150399e+43;4.917663248542427e+43;6.18468983914218e+43;7.081019210385635e+43;7.733549722483848e+43;8.2312378577288475e+43;8.551426564912695e+43;8.779191175871647e+43;8.707859220085714e+43
1.4655342489162537;3.0611309913201246e+39;9.967921016394824e+39;2.163101775310111e+40;5.632176513319262e+40;1.4042307289323553e+41;2.8909038741724863e+41;5.656342181914179e+41;8.776533440567047e+41;1.4204659876392033e+42;2.086070971210613e+42;3.3379114842768297e+42;8.524293167368183e+42;1.5484388235068545e+43;3.1647714158944825e+43;5.233847987895552e+43;6.541429584893955e+43;7.451983823562863e+43;8.110884589198511e+43;8.671673415901833e+43;8.984833635839444e+43;9.205281960387398e+43;9.150332499662222e+43
1.4620778002159793;3.4164598435618044e+39;1.113553160326568e+40;2.4263050743930006e+40;6.306880715981895e+40;1.568715144780246e+41;3.1971304155469982e+41;6.274563027427407e+41;9.746819789640947e+41;1.5727524485008266e+42;2.2774780553901383e+42;3.6608639598301524e+42;9.353228574025237e+42;1.6833517980324834e+43;3.397988813794648e+43;5.530584884035281e+43;6.877177146324493e+43;7.819840319010054e+43;8.495591778154166e+43;9.076785953415349e+43;9.42842808684116e+43;9.643948584192926e+43;9.59864101558713e+43
1.4586376171566477;3.807532559831926e+39;1.2440586590331442e+40;2.6932304318179665e+40;7.030009122287119e+40;1.748225877372769e+41;3.564820262473234e+41;6.94987892742287e+41;1.0778908181359361e+42;1.7351988741406203e+42;2.5143128217020774e+42;4.048751845546117e+42;1.0258511405029428e+43;1.823384125718316e+43;3.62737382891725e+43;5.82865429497079e+43;7.207965902096282e+43;8.178228990457912e+43;8.863628093764715e+43;9.440549190610135e+43;9.809489284453714e+43;1.0057539752331272e+44;1.001031576312394e+44
1.4552135851914911;4.248891908622735e+39;1.379876105201611e+40;2.9920804106894613e+40;7.807754683603726e+40;1.93061502035809e+41;3.938426043860861e+41;7.67123332611341e+41;1.1951378695654171e+42;1.9265581640512138e+42;2.7769723386029255e+42;4.43114404504665e+42;1.1250517458681235e+43;1.9654772960875893e+43;3.853614388329961e+43;6.127302486222093e+43;7.527462189451998e+43;8.538080606656865e+43;9.239948352358263e+43;9.84546295322228e+43;1.0176502012897922e+44;1.044020432600619e+44;1.0416630068726985e+44
1.4518055908467804;4.719538639046512e+39;1.5262262572631652e+40;3.334502193769861e+40;8.605062030370699e+40;2.1310895454318996e+41;4.350375696865892e+41;8.467488909484586e+41;1.3095820818395746e+42;2.1048819040080073e+42;3.017433783864815e+42;4.842865554557185e+42;1.2209728729493185e+43;2.104625026773852e+43;4.060932832166902e+43;6.384769773728898e+43;7.831751767364839e+43;8.842122470075616e+43;9.56967185150278e+43;1.0187423347476784e+44;1.054480907912336e+44;1.080688388462556e+44;1.078470218279797e+44
1.448413521709288;5.2115976759973205e+39;1.693285752920465e+40;3.680830066706074e+40;9.477710794087344e+40;2.3818724497899297e+41;4.803156331047803e+41;9.305414424789766e+41;1.438097944773984e+42;2.2918827449696996e+42;3.2590770962360567e+42;5.1668708113206e+42;1.31555647262994e+43;2.250823396461579e+43;4.256519573074593e+43;6.639622691093312e+43;8.12066637812354e+43;9.117336799663307e+43;9.861864550371424e+43;1.0498081346832961e+44;1.0879630139742154e+44;1.115082549122893e+44;1.112367951219234e+44
1.4450372664139284;5.783598981383182e+39;1.875665079369634e+40;4.0757855143412866e+40;1.0526567027578808e+41;2.616525583713565e+41;5.283709119655985e+41;1.015830191362956e+42;1.572034486568654e+42;2.496149070659614e+42;3.545861918269051e+42;5.516520275787797e+42;1.4059217723177055e+43;2.37702374406809e+43;4.431197794305575e+43;6.822436924153456e+43;8.314204944179801e+43;9.330597677260969e+43;1.009888490198327e+44;1.073459020335705e+44;1.1130812172178218e+44;1.141934526466357e+44;1.1416453175721859e+44
1.4416767146315705;6.43870637260099e+39;2.0734199235479808e+40;4.532924066515533e+40;1.1573812007132291e+41;2.8742741522592207e+41;5.791269622033537e+41;1.116351385968204e+42;1.7037793946819123e+42;2.699553834422097e+42;3.814368217758119e+42;5.934452823966e+42;1.4922918738312372e+43;2.4906306123567013e+43;4.572079798798498e+43;6.96918641584432e+43;8.478255520017358e+43;9.514752001217682e+43;1.0291550138289225e+44;1.0928071461148005e+44;1.1349732474294466e+44;1.1663808263274933e+44;1.1707369412756655e+44
1.438331757057019;7.141645235308709e+39;2.305313234100348e+40;4.987896401463182e+40;1.2851389874354175e+41;3.166503085723012e+41;6.349585763819129e+41;1.2093752264725418e+42;1.8392330623022267e+42;2.879481344349607e+42;4.0693422179106103e+42;6.273339394257808e+42;1.5777310652001176e+43;2.60247782474595e+43;4.696265163595168e+43;7.109015124328031e+43;8.631333061428888e+43;9.667571230851769e+43;1.0439628131419145e+44;1.110663627771126e+44;1.1568237278470357e+44;1.1897015142498082e+44;1.1972008026437327e+44
1.4350022853971651;7.973667784927315e+39;2.554268839559528e+40;5.556252829906772e+40;1.4180685624712831e+41;3.4703473805271665e+41;6.900773544777681e+41;1.3025582407045358e+42;1.970981395592045e+42;3.081172989098678e+42;4.294802839816426e+42;6.558511966642097e+42;1.6442059264652064e+43;2.684207202999618e+43;4.777385849571618e+43;7.16691257448896e+43;8.677365989014175e+43;9.709025776987813e+43;1.0519146145551591e+44;1.119955596895619e+44;1.1709578284095627e+44;1.2044266771910284e+44;1.2136762236106841e+44
1.4316881923592963;8.841876488497399e+39;2.8341319442132164e+40;6.068097502406057e+40;1.5510690205739065e+41;3.741155045054886e+41;7.416651156294043e+41;1.3868390171205409e+42;2.080100921099054e+42;3.2173649136319264e+42;4.460990642374027e+42;6.79750918769776e+42;1.6841520912087841e+43;2.7290707572354916e+43;4.785003473301997e+43;7.1587990894133e+43;8.631521436621935e+43;9.711441736454703e+43;1.052189496680443e+44;1.1194112476676002e+44;1.1716597661038484e+44;1.209116324912536e+44;1.2216483714588e+44
1.4283893716395744;9.594455575119839e+39;3.043246631663757e+40;6.537453276126828e+40;1.653500662813062e+41;3.930344554011309e+41;7.741614508153144e+41;1.4321181744177553e+42;2.1279713890612165e+42;3.264865650671864e+42;4.519796197863367e+42;6.83586351284723e+42;1.691268076715116e+43;2.732738738020414e+43;4.746111520294802e+43;7.096010215364436e+43;8.536773561307127e+43;9.614864963633097e+43;1.045276111366548e+44;1.1133457414335466e+44;1.1659017071240578e+44;1.2042455860065724e+44;1.2226615355079883e+44
1.4251057179116673;9.629370358134356e+39;3.0493912492918336e+40;6.559791393327839e+40;1.6499468753323588e+41;3.917119916458238e+41;7.633629750289189e+41;1.414828281967036e+42;2.0994431798150434e+42;3.2101134463675593e+42;4.427875957469155e+42;6.671869464245019e+42;1.659837852765822e+43;2.670068947816873e+43;4.634058958497114e+43;6.912287179022606e+43;8.349414072942995e+43;9.423272703137464e+43;1.0261672345395385e+44;1.0984390373786681e+44;1.1507775814665772e+44;1.1953054759587292e+44;1.2139314285360918e+44
1.4218371268155396;8.088964763307159e+39;2.622021303084759e+40;5.712715207255836e+40;1.4494892986706527e+41;3.494890887922966e+41;6.8784351491128225e+41;1.2877292224511773e+42;1.9315702887733398e+42;2.971868577998822e+42;4.1349561911092164e+42;6.266567046174173e+42;1.5869649040581024e+43;2.5510734961205424e+43;4.432388073227132e+43;6.649052510556992e+43;8.075727730321416e+43;9.162052146306888e+43;9.992372397945331e+43;1.0739420462976235e+44;1.1283137565794718e+44;1.1788067034689214e+44;1.1986743860181868e+44
1.4185834949463965;5.670310453682772e+39;1.8869795931940533e+40;4.2033519258366603e+40;1.1069440675600061e+41;2.7316679201013703e+41;5.589115483948961e+41;1.080820066530416e+42;1.6374519379126943e+42;2.5729959507959906e+42;3.6197287299016844e+42;5.536494845747601e+42;1.4656627822374732e+43;2.3835921867245414e+43;4.177520194260732e+43;6.344611447989525e+43;7.739871455157974e+43;8.829897232312849e+43;9.673550456925946e+43;1.0437843782245243e+44;1.1039891236222104e+44;1.1524119943160647e+44;1.1790984810882709e+44
1.4153447198437792;3.722445343576317e+39;1.2474905683405998e+40;2.8269162843425627e+40;7.613011442865365e+40;1.971219031261284e+41;4.135179538040536e+41;8.297046697056464e+41;1.2866232804746464e+42;2.0758607868923804e+42;2.981723358444773e+42;4.713759264496227e+42;1.2977215320870573e+43;2.157610114109561e+43;3.8619726793655194e+43;5.953179807096058e+43;7.342755640228045e+43;8.44656398445853e+43;9.304402213905616e+43;1.011371933521416e+44;1.0718153173236919e+44;1.1216339605088252e+44;1.1523249329444168e+44
1.4121206999808091;2.531824151050728e+39;8.449635934367375e+39;1.91414923121296e+40;5.225293354035281e+40;1.372544213548381e+41;2.9481308199897484e+41;6.04929207129462e+41;9.64854932420708e+41;1.5961224133258418e+42;2.3330628120620456e+42;3.8096951184357666e+42;1.1024865420552325e+43;1.8896243923087098e+43;3.4943413582203686e+43;5.493706441956624e+43;6.901353712295795e+43;7.993959523465709e+43;8.865415948102095e+43;9.663698685720598e+43;1.0303724155892295e+44;1.0843229230666641e+44;1.1152588179998879e+44
1.4089113347535802;1.8513159893129132e+39;6.1033134116083e+39;1.3679380886051297e+40;3.6962466337702244e+40;9.758375731754172e+40;2.1219351294137918e+41;4.343159713272949e+41;7.024665525289556e+41;1.1841365101555481e+42;1.7540217050933692e+42;2.92302504170252e+42;8.979953035894736e+42;1.6000487540327813e+43;3.097821965623529e+43;5.019831350490615e+43;6.393040733793133e+43;7.479677836042539e+43;8.359499399834896e+43;9.157778372214991e+43;9.812959943042778e+43;1.0365932067209607e+44;1.0773538018751252e+44
1.4057165244706922;1.4163535433888044e+39;4.663926440197224e+39;1.0310501423450192e+40;2.752339354854929e+40;7.214018220478074e+40;1.5540345805245639e+41;3.1823626664600307e+41;5.137713697062974e+41;8.76683923822208e+41;1.3071799255998272e+42;2.208066497770557e+42;7.066225804459142e+42;1.3070397684712102e+43;2.6740576033829206e+43;4.53403106727826e+43;5.865303513837634e+43;6.966171701193076e+43;7.852399816555024e+43;8.661349479212613e+43;9.3361931866006e+43;9.91885907084309e+43;1.034539081223942e+44
1.4025361703429304;1.1207693522155052e+39;3.688406958633933e+39;8.152233360964807e+39;2.1519816975166618e+40;5.542573617049238e+40;1.1787070340107296e+41;2.3955703613080165e+41;3.874613494091477e+41;6.551296758723382e+41;9.760477510381326e+41;1.6728703363921165e+42;5.448061159374708e+42;1.0406196080711391e+43;2.2710506788830767e+43;4.0293825932140153e+43;5.320494880396462e+43;6.394388124838487e+43;7.313790454560493e+43;8.116099033738586e+43;8.828512384936309e+43;9.479900855910429e+43;9.900063722360155e+43
1.3993701744730818;8.981515192585079e+38;2.9226411605994974e+39;6.478408331423978e+39;1.7199471081334832e+40;4.400965115230091e+40;9.19916373324719e+40;1.885118835960025e+41;2.998306511358939e+41;5.0597099288814945e+41;7.494785118348088e+41;1.2933427540234194e+42;4.153885507609961e+42;8.17413901029678e+42;1.8839793796789206e+43;3.5095107941636127e+43;4.763012833534456e+43;5.821229974277256e+43;6.748328385249666e+43;7.571236016190055e+43;8.288612861725112e+43;8.940092621442417e+43;9.430338328687603e+43
1.3962184398458903;7.229739460739496e+38;2.3753921853588097e+39;5.2859228261643285e+39;1.3946446358314584e+40;3.520368093886676e+40;7.464190404431067e+40;1.5053045759537665e+41;2.4028940242727488e+41;4.062281097985973e+41;6.004335792281229e+41;1.012373209836592e+42;3.17492595253598e+42;6.339101486974975e+42;1.5148600239530128e+43;2.997419452854455e+43;4.200067289622413e+43;5.26476582354324e+43;6.160501775777101e+43;6.987716235707821e+43;7.710744170050132e+43;8.383481189776128e+43;8.899478737297898e+43
1.3930808703181468;5.962391714775642e+38;1.9284663964602533e+39;4.2851803714567547e+39;1.1467983904713738e+40;2.919580708345683e+40;6.11376281131175e+40;1.2296405542859992e+41;1.9275928539689543e+41;3.2804756171754317e+41;4.824963402537456e+41;8.11742158482901e+41;2.477656718698367e+42;4.9432473538914105e+42;1.2100258070746633e+43;2.54437077858584e+43;3.6686830669968433e+43;4.712488918392721e+43;5.637652622088696e+43;6.447806056376474e+43;7.189483246445594e+43;7.87664472651505e+43;8.408823370120053e+43
1.389957370608913;5.020203055261253e+38;1.6476011596810337e+39;3.604861128865081e+39;9.58484817009804e+39;2.4481642572531396e+40;5.079204838073387e+40;1.0230173190217826e+41;1.6205244741610542e+41;2.7055030606938725e+41;3.9768259038647575e+41;6.64424051097701e+41;1.9768858644236346e+42;3.9090605795685405e+42;9.649263762701084e+42;2.120309375263982e+43;3.15433955465825e+43;4.1598184958104423e+43;5.059369897364807e+43;5.89188713422523e+43;6.626699944654272e+43;7.332453147282866e+43;7.874933740529391e+43
1.3868478462898777;4.190451303575953e+38;1.378104381354789e+39;3.066492991799447e+39;8.196787109717297e+39;2.0675833369956674e+40;4.3263870918070776e+40;8.656473813316436e+40;1.3559847188428687e+41;2.2731204078838123e+41;3.33375754676812e+41;5.48221250201725e+41;1.6042106690017913e+42;3.122509205114273e+42;7.656064085753489e+42;1.7251819152491088e+43;2.6538068554335713e+43;3.596982556042265e+43;4.490565829963453e+43;5.318244025349817e+43;6.063696460804077e+43;6.781100644807432e+43;7.340445402028538e+43
1.3837522037758376;3.662630669345944e+38;1.2010743524791192e+39;2.6440605113322263e+39;7.056646568723169e+39;1.7723510736631908e+40;3.712410576112703e+40;7.428721091195224e+40;1.1721699560943479e+41;1.9389114129540706e+41;2.8261646821567056e+41;4.6758881922335595e+41;1.3103891409132071e+42;2.5047985441022643e+42;6.113760484164718e+42;1.3837348107478864e+43;2.1928269250730365e+43;3.0794458868200037e+43;3.9290478058493093e+43;4.746429070508526e+43;5.500149158743296e+43;6.217537491144348e+43;6.818937003714392e+43
1.3806703503153124;3.2281641099404486e+38;1.0523690704859874e+39;2.3288391252001008e+39;6.149625615952167e+39;1.5373035349182103e+40;3.221020551071248e+40;6.396180365743759e+40;1.0071206306145557e+41;1.6586522212732238e+41;2.3874187785407525e+41;3.968396195641372e+41;1.083971823835652e+42;2.0442666367604735e+42;4.9452806993239493e+42;1.106515401382803e+43;1.7937432686684983e+43;2.5935801432698004e+43;3.371139690822524e+43;4.162848075456581e+43;4.90699084994208e+43;5.629120471841425e+43;6.275809674640123e+43
1.3776021939812784;2.8657671462633426e+38;9.401160031740404e+38;2.045968825667387e+39;5.505467041944576e+39;1.3654697045729818e+40;2.8150930267731116e+40;5.552965073490827e+40;8.688082874259217e+40;1.4283885181703434e+41;2.0580842198726235e+41;3.383662047175996e+41;8.976484266987087e+41;1.7081710955455842e+42;4.013396650570534e+42;8.947756800856932e+42;1.4718245902892828e+43;2.1566546651827974e+43;2.871491090672076e+43;3.6291303063782358e+43;4.378223736011144e+43;5.102486955978665e+43;5.733833380656397e+43
1.3745476436620294;2.5967843813201472e+38;8.398065622949872e+38;1.856916208018763e+39;4.890320642078906e+39;1.2141486321370431e+40;2.5021534570805834e+40;4.900677952108448e+40;7.609115230545138e+40;1.2334177622376676e+41;1.782140176797099e+41;2.8745814234748012e+41;7.500475946162098e+41;1.4263190746786823e+42;3.287401215357215e+42;7.259676950227057e+42;1.1986176403171367e+43;1.7848346764714294e+43;2.4326400621306587e+43;3.147951146700028e+43;3.868026585600637e+43;4.580554571839908e+43;5.217048468661638e+43
1.3715066090521577;2.346912919179225e+38;7.536838512018424e+38;1.6617471276149082e+39;4.338651044371293e+39;1.084051780277258e+40;2.2031050811939126e+40;4.292962907135124e+40;6.661492893852927e+40;1.0763737214638102e+41;1.53304523191512e+41;2.4688289820583133e+41;6.374374892778135e+41;1.182351187733624e+42;2.711712588688134e+42;5.974040192675239e+42;9.686425649156835e+42;1.4604598322340443e+43;2.0251094312614953e+43;2.6759445083084975e+43;3.3312729620662123e+43;4.04607018496152e+43;4.712529374051631e+43
1.368479000643654;2.077872429095522e+38;6.711375439990789e+38;1.462755442769737e+39;3.812755333107689e+39;9.646622139880239e+39;1.9506106757298031e+40;3.7662766389229684e+40;5.850271823890198e+40;9.360505987968243e+40;1.324400929542033e+41;2.143633172064547e+41;5.4109525586556894e+41;9.996023810320782e+41;2.2703835465502718e+42;4.943125610663453e+42;7.93600744138305e+42;1.1929566940308934e+43;1.6654900979017574e+43;2.2423044388781745e+43;2.869488447376349e+43;3.5337962670970486e+43;4.1979333484878964e+43
1.365464729717126;1.8179528147180297e+38;5.958022353268832e+38;1.3076709855449639e+39;3.439109076564799e+39;8.481196350280995e+39;1.7280777662888416e+40;3.3010635290171212e+40;5.0615407690244305e+40;8.127081765541816e+40;1.1524070788946723e+41;1.8433575443582488e+41;4.502977916731239e+41;8.497091101503267e+41;1.893131671071477e+42;4.071312896799536e+42;6.520718052903076e+42;9.71458841951171e+42;1.3642881086142481e+43;1.877854439357903e+43;2.433211248309931e+43;3.0347703034674288e+43;3.6744981388986954e+43
1.3624637083331324;1.5803655019264516e+38;5.209765988602289e+38;1.1479178123108254e+39;3.0623088172164176e+39;7.564768037916123e+39;1.5214728944136183e+40;2.871343729491532e+40;4.412911017090286e+40;7.104258690865243e+40;1.0021240064406737e+41;1.5891226537873566e+41;3.836200484894793e+41;7.08963255406313e+41;1.57849991179799e+42;3.3563120861417215e+42;5.300302269238766e+42;7.949069896264121e+42;1.1124826893367243e+43;1.5365277302838217e+43;2.013875225971209e+43;2.5718513221090935e+43;3.1845982753729626e+43
