delta_mu_ev,p_th_w_cm3,temperature_k,delta_mu_carrier_statistics_model
1.1451864678556545,919472785.0275228,616.2994528912985,fd
1.1451864678556545,960709723.9384601,623.1423395816339,fd
1.1451864678556545,1003796076.0766671,630.1202932385738,fd
1.1451864678556545,1048814784.778277,637.2625914743994,fd
1.1451864678556545,1095852513.2603605,644.5426216938507,fd
1.1451864678556545,1144999811.4518583,651.9899695641521,fd
1.1451864678556545,1196351290.3066256,659.5859378769965,fd
1.1451864678556545,1250005803.9341483,667.357544938077,fd
1.1451864678556545,1306066639.898539,675.2848752999824,fd
1.1451864678556545,1364641718.0521486,683.3970414846634,fd
1.1451864678556545,1425843798.2865884,691.6810842089551,fd
1.1451864678556545,1489790697.600979,700.1407624216102,fd
1.1451864678556545,1556605516.905517,708.7985631798053,fd
1.1451864678556545,1626416877.9966877,717.6453616214523,fd
1.1451864678556545,1699359171.160546,726.6864602374724,fd
1.1451864678556545,1775572813.8805869,735.9287780836221,fd
1.1451864678556545,1855204521.1482718,745.379075917456,fd
1.1451864678556545,1938407587.896567,755.0439667620373,fd
1.1451864678556545,2025342184.10019,764.9307086237145,fd
1.1451864678556545,2116175663.110647,775.0432782888392,fd
1.1451864678556545,2211082883.819616,785.390251070112,fd
1.1451864678556545,2310246547.2709146,795.9769319146867,fd
1.1451864678556545,2413857548.368847,806.8093015827159,fd
1.1451864678556545,2522115343.3603764,817.8932298828818,fd
1.1451864678556545,2635228333.798007,829.2344846909631,fd
1.1451864678556545,2753414267.723117,840.8471755397229,fd
1.1451864678556545,2876900658.841482,852.7384338156807,fd
1.1451864678556545,3005925224.4983444,864.905874737961,fd
1.1451864678556545,3140736343.2959204,877.3773603996846,fd
1.1451864678556545,3281593533.2343674,890.1399026448648,fd
1.1451864678556545,3428767951.296629,903.2233243916484,fd
1.1451864678556545,3582542915.438897,916.6223145132245,fd
1.1451864678556545,3743214449.991541,930.3485606979652,fd
1.1451864678556545,3911091855.52041,944.4197816736744,fd
1.1451864678556545,4086498304.2456403,,fd
1.1451864678556545,4269771462.163812,,fd
1.1451864678556545,4461264139.071763,,fd
1.1451864678556545,4661344967.742438,,fd
1.1451864678556545,4870399113.561279,,fd
1.1451864678556545,5088829015.988242,,fd
1.1451864678556545,5317055163.273538,,fd
1.1451864678556545,5555516901.918072,,fd
1.1451864678556545,5804673282.436955,,fd
1.1451864678556545,6065003943.054212,,fd
1.1496079139044004,169469.15904010375,,fd
1.1496079139044004,177069.58993095998,,fd
1.1496079139044004,185010.88844666228,,fd
1.1496079139044004,193308.3419754308,,fd
1.1496079139044004,201977.92352131248,,fd
1.1496079139044004,211036.32245299703,,fd
1.1496079139044004,220500.97663166595,,fd
1.1496079139044004,230390.1059797302,,fd
1.1496079139044004,240722.74755507178,,fd
1.1496079139044004,251518.79219831192,,fd
1.1496079139044004,262799.02282365185,,fd
1.1496079139044004,274585.1544270016,,fd
1.1496079139044004,286899.87588840694,,fd
1.1496079139044004,299766.89364925516,,fd
1.1496079139044004,313210.97734833474,,fd
1.1496079139044004,327258.00750460156,,fd
1.1496079139044004,341935.0253384439,,fd
1.1496079139044004,357270.2848273576,,fd
1.1496079139044004,373293.30709623086,,fd
1.1496079139044004,390034.93724695715,,fd
1.1496079139044004,407527.4037367648,,fd
1.1496079139044004,425804.38041957415,,fd
1.1496079139044004,444901.0513698143,,fd
1.1496079139044004,464854.17861348664,,fd
1.1496079139044004,485702.17289686773,,fd
1.1496079139044004,507485.16762906977,,fd
1.1496079139044004,530245.0961408204,,fd
1.1496079139044004,554025.7724081757,,fd
1.1496079139044004,578872.9753965676,,fd
1.1496079139044004,604834.5371875509,,fd
1.1496079139044004,631960.4350579067,,fd
1.1496079139044004,660302.8876883368,300.0999219823289,fd
1.1496079139044004,689916.4556869855,300.2585672946863,fd
1.1496079139044004,720858.1466212778,300.4172126070438,fd
1.1496079139044004,753187.5247602767,300.57585791940124,fd
1.1496079139044004,786966.825738815,300.7345032317587,fd
1.1496079139044004,822261.076364137,300.8931485441161,fd
1.1496079139044004,859138.21979569,301.0517938564736,fd
1.1496079139044004,897669.2463390214,301.21043916883104,fd
1.1496079139044004,937928.3301055967,301.36908448118845,fd
1.1496079139044004,979992.9718015924,301.5277297935459,fd
1.1496079139044004,1023944.1479205467,301.6863751059034,fd
1.1496079139044004,1069866.466627071,301.84502041826084,fd
1.1496079139044004,1117848.3306317138,302.00366573061825,fd
1.1496079139044004,1167982.107370493,302.1623110429757,fd
1.1496079139044004,1220364.3068167367,302.3209563553332,fd
1.1496079139044004,1275095.7672675033,302.47960166769064,fd
1.1496079139044004,1332281.8494622372,302.63824698004805,fd
1.1496079139044004,1392032.6394073472,302.7968922924055,fd
1.1496079139044004,1454463.1602971533,302.955537604763,fd
1.1496079139044004,1519693.5939391747,303.1141829171204,fd
1.1496079139044004,1587849.5121099737,303.27282822947785,fd
1.1496079139044004,1659062.1182869805,303.4314735418353,fd
1.1496079139044004,1733468.5002216047,303.5901188541928,fd
1.1496079139044004,1811211.893839861,303.7487641665502,fd
1.1496079139044004,1892441.95897855,303.90740947890765,fd
1.1496079139044004,1977315.0674877453,304.0660547912651,fd
1.1496079139044004,2065994.6042542711,304.2247001036226,fd
1.1496079139044004,2158651.2817256,304.38334541598,fd
1.1496079139044004,2255463.468539667,304.54199072833745,fd
1.1496079139044004,2356617.532893227,304.7006360406949,fd
1.1496079139044004,2462308.201309751,304.8592813530524,fd
1.1496079139044004,2572738.9334975076,305.0400665253062,fd
1.1496079139044004,2688122.3140194784,305.39464258711007,fd
1.1496079139044004,2808680.4615290104,305.74921864891394,fd
1.1496079139044004,2934645.4563591164,306.1037947107178,fd
1.1496079139044004,3066259.787288463,306.4583707725217,fd
1.1496079139044004,3203776.818344132,306.81294683432554,fd
1.1496079139044004,3347461.276539792,307.16752289612936,fd
1.1496079139044004,3497589.7614881177,307.5220989579332,fd
1.1496079139044004,3654451.2778686034,307.8766750197371,fd
1.1496079139044004,3818347.7917757044,308.23125108154096,fd
1.1496079139044004,3989594.812018347,308.58582714334483,fd
1.1496079139044004,4168521.9974898216,308.9404032051487,fd
1.1496079139044004,4355473.791777285,309.29497926695257,fd
1.1496079139044004,4550810.086232508,309.64955532875643,fd
1.1496079139044004,4754906.912780375,310.0060891909919,fd
1.1496079139044004,4968157.167798688,310.5286932222392,fd
1.1496079139044004,5190971.36846295,311.0512972534866,fd
1.1496079139044004,5423778.443012007,311.573901284734,fd
1.1496079139044004,5667026.556455885,312.09650531598135,fd
1.1496079139044004,5921183.973315412,312.6191093472287,fd
1.1496079139044004,6186739.959054261,313.1417133784761,fd
1.1496079139044004,6464205.721938956,313.6643174097235,fd
1.1496079139044004,6754115.397139781,314.1869214409708,fd
1.1496079139044004,7057027.074967133,314.7095254722182,fd
1.1496079139044004,7373523.875222661,315.29988048994375,fd
1.1496079139044004,7704215.06973343,315.9750154925923,fd
1.1496079139044004,8049737.255229975,316.65015049524084,fd
1.1496079139044004,8410755.578826228,317.3252854978894,fd
1.1496079139044004,8787965.01846016,318.0004205005379,fd
1.1496079139044004,9182091.720760379,318.6755555031865,fd
1.1496079139044004,9593894.39891389,319.350690505835,fd
1.1496079139044004,10024165.793226179,320.0312345767068,fd
1.1496079139044004,10473734.197184978,320.84777439589703,fd
1.1496079139044004,10943465.051965833,321.6643142150873,fd
1.1496079139044004,11434262.612448696,322.4808540342775,fd
1.1496079139044004,11947071.687952815,323.2973938534678,fd
1.1496079139044004,12482879.461040903,324.113933672658,fd
1.1496079139044004,13042717.387893876,324.93047349184826,fd
1.1496079139044004,13627663.183914473,325.86863169037866,fd
1.1496079139044004,14238842.898382109,326.81810923371546,fd
1.1496079139044004,14877433.082152953,327.76758677705226,fd
1.1496079139044004,15544663.052577728,328.71706432038906,fd
1.1496079139044004,16241817.259997869,329.6665418637259,fd
1.1496079139044004,16970237.760375224,330.69797027639885,fd
1.1496079139044004,17731326.798815582,331.77375960342226,fd
1.1496079139044004,18526549.508958913,332.8495489304457,fd
1.1496079139044004,19357436.73343345,333.92533825746904,fd
1.1496079139044004,20225587.97080263,335.0012544432041,fd
1.1496079139044004,21132674.454678074,336.19807527516156,fd
1.1496079139044004,22080442.37092608,337.394896107119,fd
1.1496079139044004,23070716.219160855,338.5917169390765,fd
1.1496079139044004,24105402.324995548,339.78853777103393,fd
1.1496079139044004,25186492.50981228,341.0814939646296,fd
1.1496079139044004,26316067.925115973,342.3950812237002,fd
1.1496079139044004,27496303.05885253,343.70866848277075,fd
1.1496079139044004,28729469.92140467,345.02417509464686,fd
1.1496079139044004,30017942.41932326,346.45104715945615,fd
1.1496079139044004,31364200.92521326,347.8779192242654,fd
1.1496079139044004,32770837.052572556,349.30479128907467,fd
1.1496079139044004,34240558.64477473,350.78828323108917,fd
1.1496079139044004,35776194.98780002,352.32557400235436,fd
1.1496079139044004,37380702.25674929,353.86286477361955,fd
1.1496079139044004,39057169.206625745,355.4282791746381,fd
1.1496079139044004,40808823.118339464,357.07361342306353,fd
1.1496079139044004,42639036.01138104,358.718947671489,fd
1.1496079139044004,44551331.135124,360.38776500822627,fd
1.1496079139044004,46549389.751252644,362.1391641677718,fd
1.1496079139044004,48637058.22037037,363.89056332731735,fd
1.1496079139044004,50818355.40643225,365.68023333252205,fd
1.1496079139044004,53097480.41325518,367.53604284048254,fd
1.1496079139044004,55478820.667997524,369.39185234844297,fd
1.1496079139044004,57966960.36717152,371.316924382926,fd
1.1496079139044004,60566689.30144577,373.275757041435,fd
1.1496079139044004,63283012.07622662,375.24678831500944,fd
1.1496079139044004,66121157.74576849,377.30747985984,fd
1.1496079139044004,69086589.87935914,379.3681714046705,fd
1.1496079139044004,72185017.07895792,381.4988132075328,fd
1.1496079139044004,75422403.96853383,383.660386299705,fd
1.1496079139044004,78804982.6762584,385.86000915494856,fd
1.1496079139044004,82339264.831658,388.1216447865012,fd
1.1496079139044004,86032054.1008183,390.4001220858686,fd
1.1496079139044004,89890459.2837749,392.76113591215943,fd
1.1496079139044004,93921907.99930176,395.1272617441713,fd
1.1496079139044004,98134160.98343979,397.5870847561414,fd
1.1496079139044004,102535327.02929406,400.04878306487075,fd
1.1496079139044004,107133878.59685722,402.6069458254211,fd
1.1496079139044004,111938668.12290952,405.17143087388934,fd
1.1496079139044004,116958945.06239276,407.8275500273052,fd
1.1496079139044004,122204373.69406366,410.50145049017283,fd
1.1496079139044004,127685051.72470339,413.25521753700417,fd
1.1496079139044004,133411529.72769709,416.04467376221123,fd
1.1496079139044004,139394831.45340344,418.8958453530898,fd
1.1496079139044004,145646475.05041638,421.8065866278893,fd
1.1496079139044004,152178495.23855823,424.75497730474063,fd
1.1496079139044004,159003466.47631264,427.79238342738273,fd
1.1496079139044004,166134527.16726577,430.86454182938957,fd
1.1496079139044004,173585404.95217916,434.00700887843203,fd
1.1496079139044004,181370443.13536915,437.21578481020623,fd
1.1496079139044004,189504628.2962698,440.46881310103623,fd
1.1496079139044004,198003619.13933128,443.80514711955277,fd
1.1496079139044004,206883776.6377924,447.2037037380502,fd
1.1496079139044004,216162195.52935457,450.6549712343549,fd
1.1496079139044004,225856737.22438827,454.18522866657645,fd
1.1496079139044004,235986064.1900221,457.79013781038145,fd
1.1496079139044004,246569675.87630412,461.4554057780869,fd
1.1496079139044004,257627946.25360233,465.1845511728226,fd
1.1496079139044004,269182163.03348345,469.0062514406413,fd
1.1496079139044004,281254568.6486137,472.90000974095636,fd
1.1496079139044004,293868403.07051855,476.86435626053515,fd
1.1496079139044004,307047948.54767036,480.9023844864542,fd
1.1496079139044004,320818576.3500038,485.0170675974246,fd
1.1496079139044004,335206795.60985166,489.2292097090567,fd
1.1496079139044004,350240304.3533222,493.5214513743557,fd
1.1496079139044004,365948042.8203544,497.8961709398381,fd
1.1496079139044004,382360249.1760959,502.3560509760035,fd
1.1496079139044004,399508517.7208505,506.90368917169224,fd
1.1496079139044004,417425859.71065253,511.54160531255957,fd
1.1496079139044004,436146766.9055477,516.2722473169437,fd
1.1496079139044004,455707277.9679281,521.0979959439198,fd
1.1496079139044004,476145047.83870107,526.0211705156869,fd
1.1496079139044004,497499420.2249181,531.0440320681533,fd
1.1496079139044004,519811503.3383162,536.1687883734813,fd
1.1496079139044004,543124249.0306457,541.3975964874048,fd
1.1496079139044004,567482535.4780853,546.732566694702,fd
1.1496079139044004,592933253.5739267,552.1757637010754,fd
1.1496079139044004,619525397.1958387,557.7292116366752,fd
1.1496079139044004,647310157.5214792,563.3948946855778,fd
1.1496079139044004,676341021.5740173,569.1747602304621,fd
1.1496079139044004,706673875.1872689,575.0719442611916,fd
1.1496079139044004,738367110.5886631,581.1031517145229,fd
1.1496079139044004,771481738.8071325,587.2557091238995,fd
1.1496079139044004,806081507.122346,593.5314026550957,fd
1.1496079139044004,842233021.781306,599.9319906563421,fd
1.1496079139044004,880005876.2186782,606.4824512080403,fd
1.1496079139044004,919472785.0275228,613.1637351555253,fd
1.1496079139044004,960709723.9384601,619.9764052820925,fd
1.1496079139044004,1003796076.0766671,626.9512039597478,fd
1.1496079139044004,1048814784.778277,634.0623063558445,fd
1.1496079139044004,1095852513.2603605,641.3300748335606,fd
1.1496079139044004,1144999811.4518583,648.7520210901902,fd
1.1496079139044004,1196351290.3066256,656.3343758446578,fd
1.1496079139044004,1250005803.9341483,664.0790782694683,fd
1.1496079139044004,1306066639.898539,671.9966812347876,fd
1.1496079139044004,1364641718.0521486,680.0766188277473,fd
1.1496079139044004,1425843798.2865884,688.3482742103841,fd
1.1496079139044004,1489790697.600979,696.7954532196566,fd
1.1496079139044004,1556605516.905517,705.4246018971515,fd
1.1496079139044004,1626416877.9966877,714.2522903155693,fd
1.1496079139044004,1699359171.160546,723.2787019371922,fd
1.1496079139044004,1775572813.8805869,732.5055128482128,fd
1.1496079139044004,1855204521.1482718,741.9395587367411,fd
1.1496079139044004,1938407587.896567,751.5875220729009,fd
1.1496079139044004,2025342184.10019,761.455940415068,fd
1.1496079139044004,2116175663.110647,771.5512156522221,fd
1.1496079139044004,2211082883.819616,781.879619927243,fd
1.1496079139044004,2310246547.2709146,792.4473021383028,fd
1.1496079139044004,2413857548.368847,803.260294961446,fd
1.1496079139044004,2522115343.3603764,814.3245208229205,fd
1.1496079139044004,2635228333.798007,825.6524368782303,fd
1.1496079139044004,2753414267.723117,837.2524116057804,fd
1.1496079139044004,2876900658.841482,849.1229607950434,fd
1.1496079139044004,3005925224.4983444,861.28194776689,fd
1.1496079139044004,3140736343.2959204,873.733159951966,fd
1.1496079139044004,3281593533.2343674,886.4870459642063,fd
1.1496079139044004,3428767951.296629,899.5490267411202,fd
1.1496079139044004,3582542915.438897,912.9385549004209,fd
1.1496079139044004,3743214449.991541,926.6548517445019,fd
1.1496079139044004,3911091855.52041,940.710687326435,fd
1.1496079139044004,4086498304.2456403,,fd
1.1496079139044004,4269771462.163812,,fd
1.1496079139044004,4461264139.071763,,fd
1.1496079139044004,4661344967.742438,,fd
1.1496079139044004,4870399113.561279,,fd
1.1496079139044004,5088829015.988242,,fd
1.1496079139044004,5317055163.273538,,fd
1.1496079139044004,5555516901.918072,,fd
1.1496079139044004,5804673282.436955,,fd
1.1496079139044004,6065003943.054212,,fd
1.1540293599531461,169469.15904010375,,fd
1.1540293599531461,177069.58993095998,,fd
1.1540293599531461,185010.88844666228,,fd
1.1540293599531461,193308.3419754308,,fd
1.1540293599531461,201977.92352131248,,fd
1.1540293599531461,211036.32245299703,,fd
1.1540293599531461,220500.97663166595,,fd
1.1540293599531461,230390.1059797302,,fd
1.1540293599531461,240722.74755507178,,fd
1.1540293599531461,251518.79219831192,,fd
1.1540293599531461,262799.02282365185,,fd
1.1540293599531461,274585.1544270016,,fd
1.1540293599531461,286899.87588840694,,fd
1.1540293599531461,299766.89364925516,,fd
1.1540293599531461,313210.97734833474,,fd
1.1540293599531461,327258.00750460156,,fd
1.1540293599531461,341935.0253384439,,fd
1.1540293599531461,357270.2848273576,,fd
1.1540293599531461,373293.30709623086,,fd
1.1540293599531461,390034.93724695715,,fd
1.1540293599531461,407527.4037367648,,fd
1.1540293599531461,425804.38041957415,,fd
1.1540293599531461,444901.0513698143,,fd
1.1540293599531461,464854.17861348664,,fd
1.1540293599531461,485702.17289686773,,fd
1.1540293599531461,507485.16762906977,,fd
1.1540293599531461,530245.0961408204,,fd
1.1540293599531461,554025.7724081757,,fd
1.1540293599531461,578872.9753965676,,fd
1.1540293599531461,604834.5371875509,,fd
1.1540293599531461,631960.4350579067,,fd
1.1540293599531461,660302.8876883368,,fd
1.1540293599531461,689916.4556869855,300.04775130729826,fd
1.1540293599531461,720858.1466212778,300.20659723928907,fd
1.1540293599531461,753187.5247602767,300.3654431712799,fd
1.1540293599531461,786966.825738815,300.5242891032707,fd
1.1540293599531461,822261.076364137,300.68313503526144,fd
1.1540293599531461,859138.21979569,300.84198096725225,fd
1.1540293599531461,897669.2463390214,301.00082689924307,fd
1.1540293599531461,937928.3301055967,301.1596728312339,fd
1.1540293599531461,979992.9718015924,301.3185187632247,fd
1.1540293599531461,1023944.1479205467,301.47736469521544,fd
1.1540293599531461,1069866.466627071,301.63621062720625,fd
1.1540293599531461,1117848.3306317138,301.79505655919706,fd
1.1540293599531461,1167982.107370493,301.9539024911878,fd
1.1540293599531461,1220364.3068167367,302.11274842317863,fd
1.1540293599531461,1275095.7672675033,302.27159435516944,fd
1.1540293599531461,1332281.8494622372,302.43044028716025,fd
1.1540293599531461,1392032.6394073472,302.58928621915106,fd
1.1540293599531461,1454463.1602971533,302.7481321511418,fd
1.1540293599531461,1519693.5939391747,302.9069780831326,fd
1.1540293599531461,1587849.5121099737,303.06582401512344,fd
1.1540293599531461,1659062.1182869805,303.22466994711425,fd
1.1540293599531461,1733468.5002216047,303.383515879105,fd
1.1540293599531461,1811211.893839861,303.5423618110958,fd
1.1540293599531461,1892441.95897855,303.7012077430866,fd
1.1540293599531461,1977315.0674877453,303.8600536750774,fd
1.1540293599531461,2065994.6042542711,304.0188996070682,fd
1.1540293599531461,2158651.2817256,304.177745539059,fd
1.1540293599531461,2255463.468539667,304.3365914710498,fd
1.1540293599531461,2356617.532893227,304.4954374030406,fd
1.1540293599531461,2462308.201309751,304.6542833350314,fd
1.1540293599531461,2572738.9334975076,304.8131292670222,fd
1.1540293599531461,2688122.3140194784,304.971975199013,fd
1.1540293599531461,2808680.4615290104,305.29279638561457,fd
1.1540293599531461,2934645.4563591164,305.648316280601,fd
1.1540293599531461,3066259.787288463,306.00383617558754,fd
1.1540293599531461,3203776.818344132,306.359356070574,fd
1.1540293599531461,3347461.276539792,306.7148759655605,fd
1.1540293599531461,3497589.7614881177,307.07039586054697,fd
1.1540293599531461,3654451.2778686034,307.4259157555335,fd
1.1540293599531461,3818347.7917757044,307.78143565051994,fd
1.1540293599531461,3989594.812018347,308.13695554550645,fd
1.1540293599531461,4168521.9974898216,308.49247544049297,fd
1.1540293599531461,4355473.791777285,308.8479953354794,fd
1.1540293599531461,4550810.086232508,309.2035152304659,fd
1.1540293599531461,4754906.912780375,309.5590351254524,fd
1.1540293599531461,4968157.167798688,309.9145550204389,fd
1.1540293599531461,5190971.36846295,310.3984704226382,fd
1.1540293599531461,5423778.443012007,310.9230069668352,fd
1.1540293599531461,5667026.556455885,311.4475435110323,fd
1.1540293599531461,5921183.973315412,311.9720800552293,fd
1.1540293599531461,6186739.959054261,312.4966165994264,fd
1.1540293599531461,6464205.721938956,313.02115314362345,fd
1.1540293599531461,6754115.397139781,313.5456896878205,fd
1.1540293599531461,7057027.074967133,314.0702262320176,fd
1.1540293599531461,7373523.875222661,314.5947627762146,fd
1.1540293599531461,7704215.06973343,315.1542431945193,fd
1.1540293599531461,8049737.255229975,315.83242134289327,fd
1.1540293599531461,8410755.578826228,316.5105994912672,fd
1.1540293599531461,8787965.01846016,317.18877763964116,fd
1.1540293599531461,9182091.720760379,317.8669557880151,fd
1.1540293599531461,9593894.39891389,318.54513393638905,fd
1.1540293599531461,10024165.793226179,319.223312084763,fd
1.1540293599531461,10473734.197184978,319.90149023313694,fd
1.1540293599531461,10943465.051965833,320.70152648489216,fd
1.1540293599531461,11434262.612448696,321.5222714965821,fd
1.1540293599531461,11947071.687952815,322.34301650827206,fd
1.1540293599531461,12482879.461040903,323.163761519962,fd
1.1540293599531461,13042717.387893876,323.9845065316519,fd
1.1540293599531461,13627663.183914473,324.80525154334185,fd
1.1540293599531461,14238842.898382109,325.72828533009573,fd
1.1540293599531461,14877433.082152953,326.68314130647195,fd
1.1540293599531461,15544663.052577728,327.6379972828482,fd
1.1540293599531461,16241817.259997869,328.5928532592244,fd
1.1540293599531461,16970237.760375224,329.5477092356006,fd
1.1540293599531461,17731326.798815582,330.5696578010254,fd
1.1540293599531461,18526549.508958913,331.65198730341746,fd
1.1540293599531461,19357436.73343345,332.73431680580956,fd
1.1540293599531461,20225587.97080263,333.8166463082016,fd
1.1540293599531461,21132674.454678074,334.8989758105937,fd
1.1540293599531461,22080442.37092608,336.09207129462743,fd
1.1540293599531461,23070716.219160855,337.296570001859,fd
1.1540293599531461,24105402.324995548,338.50106870909053,fd
1.1540293599531461,25186492.50981228,339.705567416322,fd
1.1540293599531461,26316067.925115973,340.99912628110513,fd
1.1540293599531461,27496303.05885253,342.3214986701059,fd
1.1540293599531461,28729469.92140467,343.64387105910663,fd
1.1540293599531461,30017942.41932326,344.9662434481074,fd
1.1540293599531461,31364200.92521326,346.4000554821006,fd
1.1540293599531461,32770837.052572556,347.8367867865627,fd
1.1540293599531461,34240558.64477473,349.2735180910248,fd
1.1540293599531461,35776194.98780002,350.7653492857623,fd
1.1540293599531461,37380702.25674929,352.3135396604244,fd
1.1540293599531461,39057169.206625745,353.8617300350865,fd
1.1540293599531461,40808823.118339464,355.4387942100548,fd
1.1540293599531461,42639036.01138104,357.09603536299204,fd
1.1540293599531461,44551331.135124,358.7532765159292,fd
1.1540293599531461,46549389.751252644,360.43703281905,fd
1.1540293599531461,48637058.22037037,362.20131442698585,fd
1.1540293599531461,50818355.40643225,363.9655960349216,fd
1.1540293599531461,53097480.41325518,365.77346306501494,fd
1.1540293599531461,55478820.667997524,367.6431006314995,fd
1.1540293599531461,57966960.36717152,369.51273819798405,fd
1.1540293599531461,60566689.30144577,371.45922764167045,fd
1.1540293599531461,63283012.07622662,373.4328059458072,fd
1.1540293599531461,66121157.74576849,375.42754180595597,fd
1.1540293599531461,69086589.87935914,377.5038703852807,fd
1.1540293599531461,72185017.07895792,379.5801989646055,fd
1.1540293599531461,75422403.96853383,381.7377042264279,fd
1.1540293599531461,78804982.6762584,383.91578147058,fd
1.1540293599531461,82339264.831658,386.14453554285603,fd
1.1540293599531461,86032054.1008183,388.42351982797777,fd
1.1540293599531461,89890459.2837749,390.7333916597384,fd
1.1540293599531461,93921907.99930176,393.1125778256514,fd
1.1540293599531461,98134160.98343979,395.5123535340673,fd
1.1540293599531461,102535327.02929406,397.991153245351,fd
1.1540293599531461,107133878.59685722,400.4887462057858,fd
1.1540293599531461,111938668.12290952,403.0666722230373,fd
1.1540293599531461,116958945.06239276,405.66928424257384,fd
1.1540293599531461,122204373.69406366,408.3459363865426,fd
1.1540293599531461,127685051.72470339,411.06018214602847,fd
1.1540293599531461,133411529.72769709,413.83523655891685,fd
1.1540293599531461,139394831.45340344,416.66724175004026,fd
1.1540293599531461,145646475.05041638,419.5404408530666,fd
1.1540293599531461,152178495.23855823,422.495919565089,fd
1.1540293599531461,159003466.47631264,425.4824382197705,fd
1.1540293599531461,166134527.16726577,428.5513808761904,fd
1.1540293599531461,173585404.95217916,431.6719042378169,fd
1.1540293599531461,181370443.13536915,434.8385423379372,fd
1.1540293599531461,189504628.2962698,438.09783587839735,fd
1.1540293599531461,198003619.13933128,441.4028366531369,fd
1.1540293599531461,206883776.6377924,444.76471517051607,fd
1.1540293599531461,216162195.52935457,448.21737476629664,fd
1.1540293599531461,225856737.22438827,451.7241965815116,fd
1.1540293599531461,235986064.1900221,455.28906176890615,fd
1.1540293599531461,246569675.87630412,458.94390511415435,fd
1.1540293599531461,257627946.25360233,462.6682800719302,fd
1.1540293599531461,269182163.03348345,466.45797750199205,fd
1.1540293599531461,281254568.6486137,470.31635267820775,fd
1.1540293599531461,293868403.07051855,474.2648877260722,fd
1.1540293599531461,307047948.54767036,478.29329992284113,fd
1.1540293599531461,320818576.3500038,482.3968288850118,fd
1.1540293599531461,335206795.60985166,486.57844576066594,fd
1.1540293599531461,350240304.3533222,490.84101188363184,fd
1.1540293599531461,365948042.8203544,495.1872887706072,fd
1.1540293599531461,382360249.1760959,499.6282368385477,fd
1.1540293599531461,399508517.7208505,504.15993464790193,fd
1.1540293599531461,417425859.71065253,508.78080855425327,fd
1.1540293599531461,436146766.9055477,513.4933756020507,fd
1.1540293599531461,455707277.9679281,518.3000807588056,fd
1.1540293599531461,476145047.83870107,523.2033020774084,fd
1.1540293599531461,497499420.2249181,528.2053554321914,fd
1.1540293599531461,519811503.3383162,533.308499292346,fd
1.1540293599531461,543124249.0306457,538.5149377894136,fd
1.1540293599531461,567482535.4780853,543.8268256510976,fd
1.1540293599531461,592933253.5739267,549.2462691760132,fd
1.1540293599531461,619525397.1958387,554.7753310860436,fd
1.1540293599531461,647310157.5214792,560.4235487605346,fd
1.1540293599531461,676341021.5740173,566.1911796267676,fd
1.1540293599531461,706673875.1872689,572.0760079353026,fd
1.1540293599531461,738367110.5886631,578.0799067676242,fd
1.1540293599531461,771481738.8071325,584.2047178947175,fd
1.1540293599531461,806081507.122346,590.4597418433417,fd
1.1540293599531461,842233021.781306,596.8540942492868,fd
1.1540293599531461,880005876.2186782,603.3761521820453,fd
1.1540293599531461,919472785.0275228,610.0280535873089,fd
1.1540293599531461,960709723.9384601,616.8382358391532,fd
1.1540293599531461,1003796076.0766671,623.7825088668404,fd
1.1540293599531461,1048814784.778277,630.87536765601,fd
1.1540293599531461,1095852513.2603605,638.1252110865363,fd
1.1540293599531461,1144999811.4518583,645.5226144023891,fd
1.1540293599531461,1196351290.3066256,653.0902522129402,fd
1.1540293599531461,1250005803.9341483,660.8134667689227,fd
1.1540293599531461,1306066639.898539,668.7106469810599,fd
1.1540293599531461,1364641718.0521486,676.78002590569,fd
1.1540293599531461,1425843798.2865884,685.0183070076041,fd
1.1540293599531461,1489790697.600979,693.4531511621303,fd
1.1540293599531461,1556605516.905517,702.0691471738726,fd
1.1540293599531461,1626416877.9966877,710.8734120219224,fd
1.1540293599531461,1699359171.160546,719.8746582779648,fd
1.1540293599531461,1775572813.8805869,729.0862892571904,fd
1.1540293599531461,1855204521.1482718,738.5043919760648,fd
1.1540293599531461,1938407587.896567,748.1357211689876,fd
1.1540293599531461,2025342184.10019,757.9868834409235,fd
1.1540293599531461,2116175663.110647,768.0643447966346,fd
1.1540293599531461,2211082883.819616,778.3744380434396,fd
1.1540293599531461,2310246547.2709146,788.9233697859457,fd
1.1540293599531461,2413857548.368847,799.7172273353923,fd
1.1540293599531461,2522115343.3603764,810.7699981323523,fd
1.1540293599531461,2635228333.798007,822.084864164189,fd
1.1540293599531461,2753414267.723117,833.6645175045446,fd
1.1540293599531461,2876900658.841482,845.5196980244045,fd
1.1540293599531461,3005925224.4983444,857.6664611554318,fd
1.1540293599531461,3140736343.2959204,870.097622787868,fd
1.1540293599531461,3281593533.2343674,882.8423453253815,fd
1.1540293599531461,3428767951.296629,895.8912684307288,fd
1.1540293599531461,3582542915.438897,909.2635624360523,fd
1.1540293599531461,3743214449.991541,922.9703100606876,fd
1.1540293599531461,3911091855.52041,937.0161970834098,fd
1.1540293599531461,4086498304.2456403,,fd
1.1540293599531461,4269771462.163812,,fd
1.1540293599531461,4461264139.071763,,fd
1.1540293599531461,4661344967.742438,,fd
1.1540293599531461,4870399113.561279,,fd
