mu_e_ev,temperature_k,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s
0.6154014713773441,900.0,-2530269296.1771135,2530269296.1771135,986757.7441858856,5.2685645171529825e-08
0.6154014713773441,905.0,-2569744142.0751824,2569744142.0751824,990989.3166640501,5.232225016436671e-08
0.6154014713773441,910.0,-2609485344.5568895,2609485344.5568895,995196.8486444564,5.196462892107484e-08
0.6154014713773441,915.0,-2649491901.122674,2649491901.122674,999380.570050658,5.161264769542023e-08
0.6154014713773441,920.0,-2689762813.0800214,2689762813.0800214,1003540.7083232165,5.1266176759687545e-08
0.6154014713773441,925.0,-2730297085.597706,2730297085.597706,1007677.4884351254,5.0925090257229126e-08
0.6154014713773441,930.0,-2771093727.7567687,2771093727.7567687,1011791.132907388,5.058926606137689e-08
0.6154014713773441,935.0,-2812151752.598395,2812151752.598395,1015881.8618247311,5.0258585640402936e-08
0.6154014713773441,940.0,-2853470177.16848,2853470177.16848,1019949.8928529718,4.9932933928236914e-08
0.6154014713773441,945.0,-2895048022.559189,2895048022.559189,1023995.4412570788,4.9612199200655615e-08
0.6154014713773441,950.0,-2936884313.9479723,2936884313.9479723,1028018.7199184208,4.929627295667338e-08
0.618567426064663,280.0,6367904.655634386,0.0,214984.53122819494,
0.618567426064663,285.0,4931313.4884361075,0.0,223287.97419656004,
0.618567426064663,290.0,3257530.4324286687,0.0,231619.28065598206,
0.618567426064663,295.0,1338423.219528003,0.0,239973.0839829412,
0.618567426064663,300.0,-833564.6859387697,833564.6859387697,248344.31673282478,4.434017913561957e-07
0.618567426064663,305.0,-3265458.663282063,3265458.663282063,256728.19897164553,4.2014181090286994e-07
0.618567426064663,310.0,-5963794.6004148815,5963794.6004148815,265120.2266137437,3.9892951812237205e-07
0.618567426064663,315.0,-8934657.248892833,8934657.248892833,273516.1598433975,3.795259260588313e-07
0.618567426064663,320.0,-12183715.147685627,12183715.147685627,281912.0116841044,3.6172577042340944e-07
0.618567426064663,325.0,-15716252.18326198,15716252.18326198,290304.03676687204,3.4535205202870387e-07
0.618567426064663,330.0,-19537195.97323313,19537195.97323313,298688.7203392346,3.3025155914375687e-07
0.618567426064663,335.0,-23651143.32865408,23651143.32865408,307062.7675473657,3.162911787185505e-07
0.618567426064663,340.0,-28062383.080826942,28062383.080826942,315423.0930166427,3.033548453148322e-07
0.618567426064663,345.0,-32774916.563868746,32774916.563868746,323766.8107496843,2.9134100762633117e-07
0.618567426064663,350.0,-37792476.03344111,37792476.03344111,332091.2243550185,2.801605167467953e-07
0.618567426064663,355.0,-43118541.28154025,43118541.28154025,340393.8176158569,2.6973485940826926e-07
0.618567426064663,360.0,-48756354.68185708,48756354.68185708,348672.24540402764,2.599946744458039e-07
0.618567426064663,365.0,-54708934.87313835,54708934.87313835,356924.3249409575,2.508785026478062e-07
0.618567426064663,370.0,-60979089.261297315,60979089.261297315,365148.02740567527,2.423317296118099e-07
0.618567426064663,375.0,-67569425.49598886,67569425.49598886,373341.46988637367,2.3430568877276998e-07
0.618567426064663,380.0,-74482362.0546358,74482362.0546358,381502.9076717482,2.267568978138818e-07
0.618567426064663,385.0,-81720138.04677759,81720138.04677759,389630.7268753599,2.196464065252616e-07
0.618567426064663,390.0,-89284822.33410043,89284822.33410043,397723.43738649244,2.1293923809055692e-07
0.618567426064663,395.0,-97178322.04650703,97178322.04650703,405779.6661389658,2.0660390894845294e-07
0.618567426064663,400.0,-105402390.56184955,105402390.56184955,413798.15068935265,2.0061201494654057e-07
0.618567426064663,405.0,-113958635.00625698,113958635.00625698,421777.73309501953,1.94937873598145e-07
0.618567426064663,410.0,-122848523.32304922,122848523.32304922,429717.35408270865,1.8955821396264129e-07
0.618567426064663,415.0,-132073390.95082746,132073390.95082746,437616.0474968673,1.8445190707097381e-07
0.618567426064663,420.0,-141634447.14518967,141634447.14518967,445472.935018404,1.7959973096994375e-07
0.618567426064663,425.0,-151532780.973473,151532780.973473,453287.2211433303,1.7498416540847684e-07
0.618567426064663,430.0,-161769367.0077742,161769367.0077742,461058.18841089815,1.7058921197443376e-07
0.618567426064663,435.0,-172345070.7380776,172345070.7380776,468785.19287135283,1.6640023614190556e-07
0.618567426064663,440.0,-183260653.7245118,183260653.7245118,476467.6597834813,1.6240382823073213e-07
0.618567426064663,445.0,-194516778.50545382,194516778.50545382,484105.0795318611,1.5858768073193098e-07
0.618567426064663,450.0,-206114013.2762977,206114013.2762977,491697.00375407713,1.549404798307677e-07
0.618567426064663,455.0,-218052836.35210648,218052836.35210648,499243.04166931665,1.5145180927631598e-07
0.618567426064663,460.0,-230333640.42609432,230333640.42609432,506742.8565981734,1.481120650130107e-07
0.618567426064663,465.0,-242956736.63475707,242956736.63475707,514196.1626656688,1.4491237921460648e-07
0.618567426064663,470.0,-255922358.4395708,255922358.4395708,521602.7216785562,1.4184455255106256e-07
0.618567426064663,475.0,-269230665.33438814,269230665.33438814,528962.3401687085,1.3890099368001537e-07
0.618567426064663,480.0,-282881746.3869995,282881746.3869995,536274.8665948561,1.3607466509141948e-07
0.618567426064663,485.0,-296875623.62275857,296875623.62275857,543540.1886943248,1.3335903455054443e-07
0.618567426064663,490.0,-311212255.2576452,311212255.2576452,550758.2309783951,1.3074803148409355e-07
0.618567426064663,495.0,-325891538.7877299,325891538.7877299,557928.9523634667,1.2823600773939407e-07
0.618567426064663,500.0,-340913313.9415861,340913313.9415861,565052.3439314596,1.2581770221969393e-07
0.618567426064663,505.0,-356277365.5018515,356277365.5018515,572128.4268132335,1.2348820896141965e-07
0.618567426064663,510.0,-371983426.00184214,371983426.00184214,579157.2501879673,1.2124294827335484e-07
0.618567426064663,515.0,-388031178.30275995,388031178.30275995,586138.8893941286,1.1907764060444489e-07
0.618567426064663,520.0,-404420258.0568773,404420258.0568773,593073.444144387,1.1698828284731617e-07
0.618567426064663,525.0,-421150256.0617122,421150256.0617122,599961.0368407506,1.1497112681967403e-07
0.618567426064663,530.0,-438220720.51005214,438220720.51005214,606801.8109839073,1.1302265969615539e-07
0.618567426064663,535.0,-455631159.14045,455631159.14045,613595.9296717469,1.1113958618970582e-07
0.618567426064663,540.0,-473381041.29256016,473381041.29256016,620343.5741833039,1.0931881230465938e-07
0.618567426064663,545.0,-491469799.8715719,491469799.8715719,627044.9426423442,1.0755743050385386e-07
0.618567426064663,550.0,-509896833.2257249,509896833.2257249,633700.2487574143,1.0585270614979699e-07
0.618567426064663,555.0,-528661506.9407568,528661506.9407568,640309.7206340479,1.0420206509536502e-07
0.618567426064663,560.0,-547763155.5549794,547763155.5549794,646873.5996547998,1.0260308231311358e-07
0.618567426064663,565.0,-567201084.1984541,567201084.1984541,653392.1394244295,1.0105347146425198e-07
0.618567426064663,570.0,-586974570.1596776,586974570.1596776,659865.6047755724,9.955107531885431e-08
0.618567426064663,575.0,-607082864.3829383,607082864.3829383,666294.2708326523,9.809385694820472e-08
0.618567426064663,580.0,-627525192.8994205,627525192.8994205,672678.4221307075,9.667989161838379e-08
0.618567426064663,585.0,-648300758.1950176,648300758.1950176,679018.3517855277,9.530735932148307e-08
0.618567426064663,590.0,-669408740.5176343,669408740.5176343,685314.3607128394,9.397453788730148e-08
0.618567426064663,595.0,-690848299.1266278,690848299.1266278,691566.7568942789,9.267979662410676e-08
0.618567426064663,600.0,-712618573.4870073,712618573.4870073,697775.854686546,9.142159044213344e-08
0.618567426064663,605.0,-734718684.4107823,734718684.4107823,703941.9741723062,9.019845441804589e-08
0.618567426064663,610.0,-757147735.1478133,757147735.1478133,710065.4405502643,8.900899876263321e-08
0.618567426064663,615.0,-779904812.4284105,779904812.4284105,716146.5835619344,8.785190415761897e-08
0.618567426064663,620.0,-802988987.4597956,802988987.4597956,722185.7369534747,8.672591743070697e-08
0.618567426064663,625.0,-826399316.878432,826399316.878432,728183.2379709588,8.562984754087937e-08
0.618567426064663,630.0,-850134843.6602458,850134843.6602458,734139.4268862184,8.456256184854563e-08
0.618567426064663,635.0,-874194597.9904948,874194597.9904948,740054.6465527762,8.352298264749075e-08
0.618567426064663,640.0,-898577598.0951741,898577598.0951741,745929.2419888515,8.251008393764066e-08
0.618567426064663,645.0,-923282851.0355188,923282851.0355188,751763.5599875328,8.152288841957027e-08
0.618567426064663,650.0,-948309353.4673233,948309353.4673233,757557.9487513406,8.056046469335395e-08
0.618567426064663,655.0,-973656092.3665811,973656092.3665811,763312.757550261,7.962192464589947e-08
0.618567426064663,660.0,-999322045.7229271,999322045.7229271,769028.33640189,7.870642101228462e-08
0.618567426064663,665.0,-1025306183.2022903,1025306183.2022903,774705.035772518,7.781314509786339e-08
0.618567426064663,670.0,-1051607466.7800606,1051607466.7800606,780343.2062982762,7.69413246490394e-08
0.618567426064663,675.0,-1078224851.346154,1078224851.346154,785943.198524248,7.60902218616183e-08
0.618567426064663,680.0,-1105157285.2830966,1105157285.2830966,791505.3626615806,7.525913151659023e-08
0.618567426064663,685.0,-1132403711.0183415,1132403711.0183415,797030.0483612258,7.444737923402671e-08
0.618567426064663,690.0,-1159963065.5519562,1159963065.5519562,802517.6045030296,7.365431983653858e-08
0.618567426064663,695.0,-1187834280.9607213,1187834280.9607213,807968.3789997323,7.287933581444255e-08
0.618567426064663,700.0,-1216016284.8796492,1216016284.8796492,813382.7186150348,7.212183588541267e-08
0.618567426064663,705.0,-1244508000.9619555,1244508000.9619555,818760.968794283,7.138125364196597e-08
0.618567426064663,710.0,-1273308349.318364,1273308349.318364,824103.4735078753,7.065704628066261e-08
0.618567426064663,715.0,-1302416246.9365783,1302416246.9365783,829410.5751067452,6.99486934073802e-08
0.618567426064663,720.0,-1331830608.0819645,1331830608.0819645,834682.6141876418,6.925569591344465e-08
0.618567426064663,725.0,-1361550344.6800344,1361550344.6800344,839919.9294698233,6.857757491782589e-08
0.618567426064663,730.0,-1391574366.6816008,1391574366.6816008,845122.8576812554,6.791387077095082e-08
0.618567426064663,735.0,-1421901582.41142,1421901582.41142,850291.7334534976,6.726414211602737e-08
0.618567426064663,740.0,-1452530898.90088,1452530898.90088,855426.8892258082,6.66279650040875e-08
0.618567426064663,745.0,-1483461222.2055147,1483461222.2055147,860528.6551571792,6.600493205922995e-08
0.618567426064663,750.0,-1514691457.7079785,1514691457.7079785,865597.3590459258,6.539465169080431e-08
0.618567426064663,755.0,-1546220510.407058,1546220510.407058,870633.326256621,6.479674734951908e-08
0.618567426064663,760.0,-1578047285.1934016,1578047285.1934016,875636.879653458,6.421085682466858e-08
0.618567426064663,765.0,-1610170687.112328,1610170687.112328,880608.3395409877,6.363663157988491e-08
0.618567426064663,770.0,-1642589621.614645,1642589621.614645,885548.0236090039,6.307373612498466e-08
0.618567426064663,775.0,-1675302994.7954423,1675302994.7954423,890456.2468853391,6.252184742168507e-08
0.618567426064663,780.0,-1708309713.6219137,1708309713.6219137,895333.3216921102,6.198065432108022e-08
0.618567426064663,785.0,-1741608686.1503398,1741608686.1503398,900179.5576075017,6.144985703094559e-08
0.618567426064663,790.0,-1775198821.7327044,1775198821.7327044,904995.2614327547,6.092916661106036e-08
0.618567426064663,795.0,-1809079031.2135437,1809079031.2135437,909780.7371628254,6.04183044948543e-08
0.618567426064663,800.0,-1843248227.1173344,1843248227.1173344,914536.285961187,5.991700203581095e-08
0.618567426064663,805.0,-1877705323.8266983,1877705323.8266983,919262.2061394011,5.942500007716364e-08
0.618567426064663,810.0,-1912449237.75219,1912449237.75219,923958.7931384547,5.894204854350269e-08
0.618567426064663,815.0,-1947478887.4934402,1947478887.4934402,928626.3395158714,5.846790605303398e-08
0.618567426064663,820.0,-1982793193.9926782,1982793193.9926782,933265.1349335009,5.8002339549272594e-08
0.618567426064663,825.0,-2018391080.6803195,2018391080.6803195,937875.4661504007,5.754512395107455e-08
0.618567426064663,830.0,-2054271473.6134655,2054271473.6134655,942457.6170169641,5.7096041819945906e-08
0.618567426064663,835.0,-2090433301.607273,2090433301.607273,947011.8684724197,5.6654883043661285e-08
0.618567426064663,840.0,-2126875496.3596542,2126875496.3596542,951538.4985444488,5.6221444535271665e-08
0.618567426064663,845.0,-2163596992.5695157,2163596992.5695157,956037.7823512534,5.579552994664514e-08
0.618567426064663,850.0,-2200596728.048849,2200596728.048849,960509.9921054831,5.5376949395735666e-08
0.618567426064663,855.0,-2237873643.8289557,2237873643.8289557,964955.3971200144,5.496551920682546e-08
0.618567426064663,860.0,-2275426684.260832,2275426684.260832,969374.2638164317,5.456106166303857e-08
0.618567426064663,865.0,-2313254797.110414,2313254797.110414,973766.8557335419,5.4163404770450306e-08
0.618567426064663,870.0,-2351356933.648328,2351356933.648328,978133.4335392052,5.3772382033183465e-08
0.618567426064663,875.0,-2389732048.734852,2389732048.734852,982474.2550424148,5.338783223889353e-08
0.618567426064663,880.0,-2428379100.899961,2428379100.899961,986789.5752074898,5.300959925409959e-08
0.618567426064663,885.0,-2467297052.418949,2467297052.418949,991079.6461686608,5.2637531828837406e-08
0.618567426064663,890.0,-2506484869.383522,2506484869.383522,995344.7172465856,5.2271483410152984e-08
0.618567426064663,895.0,-2545941521.7686787,2545941521.7686787,999585.0349658518,5.1911311963976014e-08
0.618567426064663,900.0,-2585665983.4957056,2585665983.4957056,1003800.8430727632,5.155687980493762e-08
0.618567426064663,905.0,-2625657232.491146,2625657232.491146,1007992.3825548663,5.12080534337328e-08
0.618567426064663,910.0,-2665914250.7421346,2665914250.7421346,1012159.8916607955,5.086470338163856e-08
0.618567426064663,915.0,-2706436024.3482256,2706436024.3482256,1016303.605920839,5.0526704061828235e-08
0.618567426064663,920.0,-2747221543.5697384,2747221543.5697384,1020423.7581684373,5.019393362714227e-08
0.618567426064663,925.0,-2788269802.8727865,2788269802.8727865,1024520.5785626738,4.9866273833994704e-08
0.618567426064663,930.0,-2829579800.9715667,2829579800.9715667,1028594.2946093744,4.9543609912102476e-08
0.618567426064663,935.0,-2871150540.8669825,2871150540.8669825,1032645.1311860429,4.9225830439771266e-08
0.618567426064663,940.0,-2912981029.882955,2912981029.882955,1036673.3105645148,4.891282722444409e-08
0.618567426064663,945.0,-2955070279.6999245,2955070279.6999245,1040679.0524343206,4.860449518826863e-08
0.618567426064663,950.0,-2997417306.385461,2997417306.385461,1044662.5739277111,4.830073225844438e-08
0.6217333807519819,280.0,7014251.389107381,0.0,229334.8936241976,
0.6217333807519819,285.0,5416523.281668403,0.0,237907.1029016481,
0.6217333807519819,290.0,3568503.7515496803,0.0,246497.8314994153,
0.6217333807519819,295.0,1462491.0724511314,0.0,255101.82924009606,
0.6217333807519819,300.0,-908656.3065709189,908656.3065709189,263714.1594090912,4.067589387579608e-07
0.6217333807519819,305.0,-3551565.4753528554,3551565.4753528554,272330.18512469076,3.8629605049966995e-07
0.6217333807519819,310.0,-6472390.864169504,6472390.864169504,280945.55589264893,3.675818960957619e-07
0.6217333807519819,315.0,-9676852.085652966,9676852.085652966,289556.19440918596,3.5041706087786e-07
0.6217333807519819,320.0,-13170267.960415604,13170267.960415604,298158.2836632312,3.346297707580487e-07
0.6217333807519819,325.0,-16957586.984967608,16957586.984967608,306748.25437769736,3.200714787134255e-07
0.6217333807519819,330.0,-21043414.560927078,21043414.560927078,315322.7728197284,3.0661323583092095e-07
0.6217333807519819,335.0,-25432037.32662927,25432037.32662927,323878.7290025885,2.941426951126946e-07
0.6217333807519819,340.0,-30127444.928986344,30127444.928986344,332413.225294234,2.825616277356263e-07
0.6217333807519819,345.0,-35133349.55451924,35133349.55451924,340923.5654428173,2.7178385601318775e-07
0.6217333807519819,350.0,-40453203.51088044,40453203.51088044,349407.24402427435,2.6173352653818783e-07
0.6217333807519819,355.0,-46090215.11872897,46090215.11872897,357861.9363132535,2.523436621093091e-07
0.6217333807519819,360.0,-52047363.14171152,52047363.14171152,366285.48857571936,2.4355494298835157e-07
0.6217333807519819,365.0,-58327409.95152063,58327409.95152063,374675.9087782905,2.3531467750474784e-07
0.6217333807519819,370.0,-64932913.596675195,64932913.596675195,383031.35770831275,2.2757592956062523e-07
0.6217333807519819,375.0,-71866238.9183446,71866238.9183446,391350.14049570693,2.2029677661031428e-07
0.6217333807519819,380.0,-79129567.83436058,79129567.83436058,399630.6985271725,2.134396765152771e-07
0.6217333807519819,385.0,-86724908.89346252,86724908.89346252,407871.60174196045,2.0697092555926655e-07
0.6217333807519819,390.0,-94654106.18556651,94654106.18556651,416071.5412976627,2.0086019304435835e-07
0.6217333807519819,395.0,-102918847.68015827,102918847.68015827,424229.32259379583,1.9508012042900772e-07
0.6217333807519819,400.0,-111520673.05345908,111520673.05345908,432343.8586406439,1.8960597503441095e-07
0.6217333807519819,405.0,-120460981.0554987,120460981.0554987,440414.1637609353,1.844153500296669e-07
0.6217333807519819,410.0,-129741036.4603653,129741036.4603653,448439.34761076607,1.7948790378423593e-07
0.6217333807519819,415.0,-139361976.63639632,139361976.63639632,456418.6095079681,1.7480513280728078e-07
0.6217333807519819,420.0,-149324817.76776132,149324817.76776132,464351.23305390996,1.7035017342471956e-07
0.6217333807519819,425.0,-159630460.75447157,159630460.75447157,472236.5810371678,1.6610762811399033e-07
0.6217333807519819,430.0,-170279696.8142692,170279696.8142692,480074.09060605825,1.6206341305363805e-07
0.6217333807519819,435.0,-181273212.8068714,181273212.8068714,487863.2686982561,1.5820462397421827e-07
0.6217333807519819,440.0,-192611596.298613,192611596.298613,495603.6877152241,1.545194178380921e-07
0.6217333807519819,445.0,-204295340.38349643,204295340.38349643,503294.9814306313,1.509969082443088e-07
0.6217333807519819,450.0,-216324848.27500933,216324848.27500933,510936.84112076095,1.4762707276362426e-07
0.6217333807519819,455.0,-228700437.68163532,228700437.68163532,518529.01190721185,1.4440067066828723e-07
0.6217333807519819,460.0,-241422344.9778557,241422344.9778557,526071.289300393,1.4130916973986937e-07
0.6217333807519819,465.0,-254490729.18140927,254490729.18140927,533563.5159346831,1.383446810231825e-07
0.6217333807519819,470.0,-267905675.74675635,267905675.74675635,541005.57848526,1.3549990055077467e-07
0.6217333807519819,475.0,-281667200.1839626,281667200.1839626,548397.4047572478,1.327680571953491e-07
0.6217333807519819,480.0,-295775251.5115826,295775251.5115826,555738.9609387625,1.3014286592054314e-07
0.6217333807519819,485.0,-310229715.55157065,310229715.55157065,563030.2490091854,1.2761848579698845e-07
0.6217333807519819,490.0,-325030418.07377464,325030418.07377464,570271.3042943242,1.251894822330953e-07
0.6217333807519819,495.0,-340177127.79710746,340177127.79710746,577462.1931612557,1.2285079294076435e-07
0.6217333807519819,500.0,-355669559.254109,355669559.254109,584603.0108451908,1.2059769721700176e-07
0.6217333807519819,505.0,-371507375.5252658,371507375.5252658,591693.8794012724,1.1842578817476156e-07
0.6217333807519819,510.0,-387690190.84910446,387690190.84910446,598734.9457747414,1.163309476015102e-07
0.6217333807519819,515.0,-404217573.11377937,404217573.11377937,605726.3799833566,1.1430932316307109e-07
0.6217333807519819,520.0,-421089046.2356151,421089046.2356151,612668.3734054273,1.1235730770415121e-07
0.6217333807519819,525.0,-438304092.4297632,438304092.4297632,619561.1371682857,1.1047152042635438e-07
0.6217333807519819,530.0,-455862154.37792057,455862154.37792057,626404.9006314044,1.0864878975005025e-07
0.6217333807519819,535.0,-473762637.2977964,473762637.2977964,633199.9099592702,1.0688613768876692e-07
0.6217333807519819,540.0,-492004910.918833,492004910.918833,639946.4267784826,1.0518076558423378e-07
0.6217333807519819,545.0,-510588311.36841893,510588311.36841893,646644.7269153644,1.0353004106724865e-07
0.6217333807519819,550.0,-529512142.97270167,529512142.97270167,653295.0992087832,1.0193148612445939e-07
0.6217333807519819,555.0,-548775679.9758785,548775679.9758785,659897.8443942221,1.0038276616426569e-07
0.6217333807519819,560.0,-568378168.1816453,568378168.1816453,666453.2740558942,9.888167998658423e-08
0.6217333807519819,565.0,-588318826.5204033,588318826.5204033,672961.7096415837,9.742615057135769e-08
0.6217333807519819,570.0,-608596848.5455354,608596848.5455354,679423.4815382739,9.60142166096776e-08
0.6217333807519819,575.0,-629211403.862022,629211403.862022,685838.928204018,9.464402470929326e-08
0.6217333807519819,580.0,-650161639.490427,650161639.490427,692208.3953536546,9.331382221330616e-08
0.6217333807519819,585.0,-671446681.1692187,671446681.1692187,698532.2351948835,9.20219505770565e-08
0.6217333807519819,590.0,-693065634.5982302,693065634.5982302,704810.8057115407,9.07668392537347e-08
0.6217333807519819,595.0,-715017586.6258559,715017586.6258559,711044.469992824,8.954700004416733e-08
0.6217333807519819,600.0,-737301606.3826432,737301606.3826432,717233.5956036523,8.836102187057464e-08
0.6217333807519819,605.0,-759916746.3635919,759916746.3635919,723378.5539960283,8.720756593802532e-08
0.6217333807519819,610.0,-782862043.4615656,782862043.4615656,729479.7199573553,8.608536125076665e-08
0.6217333807519819,615.0,-806136519.953957,806136519.953957,735537.4710948393,8.499320045373936e-08
0.6217333807519819,620.0,-829739184.4447773,829739184.4447773,741552.187352815,8.392993597235624e-08
0.6217333807519819,625.0,-853669032.7640991,853669032.7640991,747524.2505622922,8.289447642613724e-08
0.6217333807519819,630.0,-877925048.8268842,877925048.8268842,753454.0440193132,8.188578329401207e-08
0.6217333807519819,635.0,-902506205.4528518,902506205.4528518,759341.9520926875,8.090286781114513e-08
0.6217333807519819,640.0,-927411465.1493404,927411465.1493404,765188.3598566889,7.994478807891098e-08
0.6217333807519819,645.0,-952639780.8586551,952639780.8586551,770993.6527494747,7.901064637131614e-08
0.6217333807519819,650.0,-978190096.6715453,978190096.6715453,776758.2162549596,7.809958662261307e-08
0.6217333807519819,655.0,-1004061348.5083627,1004061348.5083627,782482.4356062853,7.72107920821804e-08
0.6217333807519819,660.0,-1030252464.7692684,1030252464.7692684,788166.6955105609,7.634348312395555e-08
0.6217333807519819,665.0,-1056762366.9549532,1056762366.9549532,793811.3798926088,7.549691519877639e-08
0.6217333807519819,670.0,-1083589970.259075,1083589970.259075,799416.8716577596,7.467037691898656e-08
0.6217333807519819,675.0,-1110734184.133774,1110734184.133774,804983.5524714399,7.38631882655358e-08
0.6217333807519819,680.0,-1138193912.8293772,1138193912.8293772,810511.8025554568,7.307469890862666e-08
0.6217333807519819,685.0,-1165968055.9095008,1165968055.9095008,816002.000499172,7.230428663368556e-08
0.6217333807519819,690.0,-1194055508.742554,1194055508.742554,821454.52308573,7.155135586511176e-08
0.6217333807519819,695.0,-1222455162.9707866,1222455162.9707866,826869.7451311977,7.081533628085471e-08
0.6217333807519819,700.0,-1251165906.95777,1251165906.95777,832248.0393369282,7.009568151143638e-08
0.6217333807519819,705.0,-1280186626.2153306,1280186626.2153306,837589.7761536251,6.939186791752908e-08
0.6217333807519819,710.0,-1309516203.81078,1309516203.81078,842895.3236570328,6.870339344066782e-08
0.6217333807519819,715.0,-1339153520.755365,1339153520.755365,848165.0474337717,6.802977652209001e-08
0.6217333807519819,720.0,-1369097456.374683,1369097456.374683,853399.3104775783,6.737055508508666e-08
0.6217333807519819,725.0,-1399346888.6619751,1399346888.6619751,858598.4730941632,6.672528557659268e-08
0.6217333807519819,730.0,-1429900694.614816,1429900694.614816,863762.8928160664,6.60935420640803e-08
0.6217333807519819,735.0,-1460757750.5562189,1460757750.5562189,868892.9243244085,6.547491538409265e-08
0.6217333807519819,740.0,-1491916932.4405534,1491916932.4405534,873988.9193794263,6.48690123390498e-08
0.6217333807519819,745.0,-1523377116.1451726,1523377116.1451726,879051.2267573056,6.42754549391867e-08
0.6217333807519819,750.0,-1555137177.748154,1555137177.748154,884080.1921946661,6.36938796867288e-08
0.6217333807519819,755.0,-1587195993.7928987,1587195993.7928987,889076.1583389847,6.312393689960612e-08
0.6217333807519819,760.0,-1619552441.540111,1619552441.540111,894039.4647050952,6.256529007220843e-08
0.6217333807519819,765.0,-1652205399.207709,1652205399.207709,898970.4476370339,6.201761527085758e-08
0.6217333807519819,770.0,-1685153746.1991398,1685153746.1991398,903869.4402756916,6.148060056184172e-08
0.6217333807519819,775.0,-1718396363.320723,1718396363.320723,908736.7725303522,6.09539454699971e-08
0.6217333807519819,780.0,-1751932132.9882777,1751932132.9882777,913572.7710561346,6.043736046597864e-08
0.6217333807519819,785.0,-1785759939.4237242,1785759939.4237242,918377.7592346779,5.993056648046877e-08
0.6217333807519819,790.0,-1819878668.8419485,1819878668.8419485,923152.0571591776,5.943329444370971e-08
0.6217333807519819,795.0,-1854287209.6284068,1854287209.6284068,927895.9816230317,5.894528484884474e-08
0.6217333807519819,800.0,-1888984452.5077648,1888984452.5077648,932609.8461124812,5.8466287337661536e-08
0.6217333807519819,805.0,-1923969290.7041457,1923969290.7041457,937293.9608016532,5.799606030741501e-08
0.6217333807519819,810.0,-1959240620.0931385,1959240620.0931385,941948.6325512807,5.753437053750735e-08
0.6217333807519819,815.0,-1994797339.346069,1994797339.346069,946574.1649099158,5.708099283487145e-08
0.6217333807519819,820.0,-2030638350.0667436,2030638350.0667436,951170.8581180078,5.663570969698764e-08
0.6217333807519819,825.0,-2066762556.9210806,2066762556.9210806,955739.0091142723,5.6198310991525986e-08
0.6217333807519819,830.0,-2103168867.7599325,2103168867.7599325,960278.9115440426,5.576859365167465e-08
0.6217333807519819,835.0,-2139856193.7352483,2139856193.7352483,964790.8557704332,5.5346361386277256e-08
0.6217333807519819,840.0,-2176823449.4100966,2176823449.4100966,969275.1288864684,5.49314244039483e-08
0.6217333807519819,845.0,-2214069552.862515,2214069552.862515,973732.014730141,5.45235991504012e-08
0.6217333807519819,850.0,-2251593425.783774,2251593425.783774,978161.79389997,5.412270805825552e-08
0.6217333807519819,855.0,-2289393993.5710196,2289393993.5710196,982564.7437728777,5.3728579308650646e-08
0.6217333807519819,860.0,-2327470185.4146104,2327470185.4146104,986941.138523475,5.3341046604024656e-08
0.6217333807519819,865.0,-2365820934.3805566,2365820934.3805566,991291.2491438721,5.295994895145475e-08
0.6217333807519819,870.0,-2404445177.487926,2404445177.487926,995615.3434656512,5.258513045600418e-08
0.6217333807519819,875.0,-2443341855.781798,2443341855.781798,999913.6861820669,5.221644012353765e-08
0.6217333807519819,880.0,-2482509914.401579,2482509914.401579,1004186.5388721306,5.185373167251498e-08
0.6217333807519819,885.0,-2521948302.645239,2521948302.645239,1008434.1600248322,5.1496863354287485e-08
0.6217333807519819,890.0,-2561655974.0294533,2561655974.0294533,1012656.805064236,5.114569778145932e-08
0.6217333807519819,895.0,-2601631886.3457456,2601631886.3457456,1016854.7263758603,5.0800101763901045e-08
0.6217333807519819,900.0,-2641875001.7129846,2641875001.7129846,1021028.1733333016,5.045994615201961e-08
0.6217333807519819,905.0,-2682384286.626247,2682384286.626247,1025177.3923257855,5.0125105686919796e-08
0.6217333807519819,910.0,-2723158712.002419,2723158712.002419,1029302.626785323,4.9795458857104405e-08
0.6217333807519819,915.0,-2764197253.2223144,2764197253.2223144,1033404.117215603,4.947088776139365e-08
0.6217333807519819,920.0,-2805498890.169676,2805498890.169676,1037482.1012209684,4.915127797774855e-08
0.6217333807519819,925.0,-2847062607.2674823,2847062607.2674823,1041536.8135344331,4.883651843770287e-08
0.6217333807519819,930.0,-2888887393.510878,2888887393.510878,1045568.4860483564,4.8526501306140985e-08
0.6217333807519819,935.0,-2930972242.497822,2930972242.497822,1049577.3478431634,4.8221121866144956e-08
0.6217333807519819,940.0,-2973316152.456765,2973316152.456765,1053563.6252179104,4.792027840867824e-08
0.6217333807519819,945.0,-3015918126.2720866,3015918126.2720866,1057527.5417196972,4.7623872126863164e-08
0.6217333807519819,950.0,-3058777171.506862,3058777171.506862,1061469.3181744728,4.7331807014640823e-08
0.6248993354393008,280.0,7710642.911210049,0.0,244609.9914811901,
0.6248993354393008,285.0,5938007.844887102,0.0,253448.06406632464,
0.6248993354393008,290.0,3901957.9921725728,0.0,262294.64314588124,
0.6248993354393008,295.0,1595243.7710185722,0.0,271144.6423807883,
