mu_e_ev,p_th_w_cm3,temperature_k
0.5394185588816904,29786982.127170186,419.81911096159234
0.5394185588816904,31292638.836454857,422.41060508356566
0.5394185588816904,32874402.689341098,425.00876643936925
0.5394185588816904,34536120.709703535,427.6956269913113
0.5394185588816904,36281834.37875612,430.39523107480335
0.5394185588816904,38115789.4643806,433.17161112304984
0.5394185588816904,40042446.34730041,435.97873849299816
0.5394185588816904,42066490.86921887,438.84516816733316
0.5394185588816904,44192845.72930138,441.76568277963355
0.5394185588816904,46426682.45672226,444.722689029461
0.5394185588816904,48773433.98839314,447.7622499013019
0.5394185588816904,51238807.88246378,450.8347094738961
0.5394185588816904,53828800.199732006,453.9744253499145
0.5394185588816904,56549710.086723745,457.17616864346724
0.5394185588816904,59408155.095911644,460.41969347871924
0.5394185588816904,62411087.28033008,463.74413947302634
0.5394185588816904,65565810.10173553,467.1265151520584
0.5394185588816904,68879996.19342783,470.5589575298896
0.5394185588816904,72361706.02094118,474.0700790108127
0.5394185588816904,76019407.48598251,477.6503362948121
0.5394185588816904,79861996.52130161,481.2884109329161
0.5394185588816904,83898818.72657901,484.9880765010912
0.5394185588816904,88139692.0979536,488.7823859452368
0.5394185588816904,92594930.90647034,492.64178301060326
0.5394185588816904,97275370.78352313,496.56952170748235
0.5394185588816904,102192395.07430448,500.568761169508
0.5394185588816904,107357962.52335243,504.65083871025456
0.5394185588816904,112784636.3595372,508.8213149145567
0.5394185588816904,118485614.85121387,513.0697561194622
0.5394185588816904,124474763.405868,517.3990579450757
0.5394185588816904,130766648.2923097,521.8120388583336
0.5394185588816904,137376572.0674469,526.3114439869269
0.5394185588816904,144320610.79378733,530.89994875867
0.5394185588816904,151615653.13819188,535.5801623692187
0.5394185588816904,159279441.4469729,540.3546310801207
0.5394185588816904,167330614.89723584,545.2258413490946
0.5394185588816904,175788754.82940924,550.1962227948342
0.5394185588816904,184674432.37121868,555.2681509993149
0.5394185588816904,194009258.4689399,560.4439501513413
0.5394185588816904,203815936.44759384,565.7258955358171
0.5394185588816904,214118317.22793952,571.1162158739529
0.5394185588816904,224941457.33453315,576.6170955201504
0.5394185588816904,236311679.83596206,582.2306765218133
0.5394185588816904,248256638.36543897,587.9590605486144
0.5394185588816904,260805384.37748957,593.8043106979982
0.5394185588816904,273988437.80428666,599.7684531837507
0.5394185588816904,287837861.2834836,605.8680863354234
0.5394185588816904,302387338.1380817,612.0961491280362
0.5394185588816904,317672254.29798377,618.4505186119464
0.5394185588816904,333729784.36246985,624.9330598539556
0.5394185588816904,350598982.0129125,631.5703733162478
0.5394185588816904,368320874.99563974,638.3420256400843
0.5394185588816904,386938564.9059208,645.2525260062016
0.5394185588816904,406497332.01580423,652.3270415432013
0.5394185588816904,427044745.40071326,659.5413525096428
0.5394185588816904,448630778.63268846,666.9250416041259
0.5394185588816904,471307931.32160467,674.4599455423202
0.5394185588816904,495131356.8000155,682.1712843072171
0.5394185588816904,520158996.2621267,690.0397347197925
0.5394185588816904,546451719.6831567,698.0995123788705
0.5394185588816904,574073473.8618231,706.330017530284
0.5394185588816904,603091437.9460032,714.7420880734
0.5394185588816904,633576186.8198162,723.3545479448599
0.5394185588816904,665601862.7495046,732.1573686536448
0.5394185588816904,699246355.7056084,741.1579996732768
0.5394185588816904,734591492.7999293,750.363700197826
0.5394185588816904,771723237.2980967,759.7841551056393
0.5394185588816904,810731897.6916883,769.4252640542027
0.5394185588816904,851712347.3384197,779.2894227284373
0.5394185588816904,894764255.204603,789.3832882723782
0.5394185588816904,939992328.2710564,799.7133649782356
0.5394185588816904,987506566.192006,810.2891680094139
0.5394185588816904,1037422528.8263487,821.1194621879512
0.5394185588816904,1089861617.2919624,832.2070528626236
0.5394185588816904,1144951369.2266018,843.5578377917099
0.5394185588816904,1202825768.9734714,855.1794125183286
0.5394185588816904,1263625573.4458857,867.0928753277386
0.5394185588816904,1327498654.463618,879.2887037855268
0.5394185588816904,1394600358.393409,891.7894882466218
0.5394185588816904,1465093883.968474,904.5924012913753
0.5394185588816904,1539150679.2057776,917.7207850778366
0.5394185588816904,1616950858.3864806,931.1709395788145
0.5394185588816904,1698683640.1137142,944.9563736105296
0.5394185588816904,1784547807.5130749,
0.5394185588816904,1874752191.695064,
0.5394185588816904,1969516179.6553302,
0.5394185588816904,2069070247.8480127,
0.5394185588816904,2173656522.7298765,
0.5394185588816904,2283529369.638496,
0.5394185588816904,2398956011.4367814,
0.5394185588816904,2520217178.428381,
0.5394185588816904,2647607791.1247115,
0.5394185588816904,2781437677.524139,
0.5394185588816904,2922032326.647771,
0.5394185588816904,3069733680.164576,
0.5394185588816904,3224900964.031195,
0.5394185588816904,3387911562.169055,
0.5394185588816904,3559161934.303601,
0.5394185588816904,3739068580.1979737,
0.5394185588816904,3928069052.626328,
0.5394185588816904,4126623021.5503926,
0.5394185588816904,4335213392.087392,
0.5394185588816904,4554347478.9885025,
0.5394185588816904,4784558240.484139,
0.5394185588816904,5026405574.497092,
0.5394185588816904,5280477680.375976,
0.5394185588816904,5547392489.460777,
0.5394185588816904,5827799167.959883,
0.5394185588816904,6122379695.793815,
0.5394185588816904,6431850525.245551,
0.5394185588816904,6756964323.451336,
0.5394185588816904,7098511802.969973,
0.5394185588816904,7457323644.882895,
0.5394185588816904,7834272519.102084,
0.5425845135690094,59655.49546898058,
0.5425845135690094,62670.93008451475,
0.5425845135690094,65838.78730334944,
0.5425845135690094,69166.77170308588,300.1052607483901
0.5425845135690094,72662.97730826249,300.27776018503585
0.5425845135690094,76335.90727591391,300.4502596216816
0.5425845135690094,80194.49457618507,300.6227590583273
0.5425845135690094,84248.1237182989,300.79525849497304
0.5425845135690094,88506.65357471531,300.9677579316188
0.5425845135690094,92980.44135899525,301.14025736826454
0.5425845135690094,97680.36781568444,301.3127568049103
0.5425845135690094,102617.86368348237,301.485256241556
0.5425845135690094,107804.93749605751,301.65775567820174
0.5425845135690094,113254.20478812364,301.8302551148475
0.5425845135690094,118978.91877780942,302.00275455149324
0.5425845135690094,124993.00259994436,302.17525398813893
0.5425845135690094,131311.083168656,302.3477534247847
0.5425845135690094,137948.52675163568,302.52025286143044
0.5425845135690094,144921.47634259376,302.6927522980762
0.5425845135690094,152246.89092279773,302.86525173472194
0.5425845135690094,159942.5867071833,303.03775117136763
0.5425845135690094,168027.28047534934,303.2102506080134
0.5425845135690094,176520.63509282804,303.38275004465913
0.5425845135690094,185443.30733333898,303.5552494813049
0.5425845135690094,194816.99811833745,303.7277489179506
0.5425845135690094,204664.50529604522,303.90024835459633
0.5425845135690094,215009.77908832786,304.0727477912421
0.5425845135690094,225877.98034027178,304.24524722788783
0.5425845135690094,237295.54171413011,304.4177466645336
0.5425845135690094,249290.23197646817,304.5902461011793
0.5425845135690094,261891.223534861,304.762745537825
0.5425845135690094,275129.16338840383,304.9352449744708
0.5425845135690094,289036.24766458286,305.2319267299692
0.5425845135690094,303646.2999238102,305.6032427903402
0.5425845135690094,318994.85342204146,305.97455885071116
0.5425845135690094,335119.23753157014,306.34587491108215
0.5425845135690094,352058.6685301708,306.71719097145314
0.5425845135690094,369854.34497940546,307.0885070318241
0.5425845135690094,388549.5479240621,307.4598230921951
0.5425845135690094,408189.7461564214,307.8311391525661
0.5425845135690094,428822.7068013668,308.2024552129371
0.5425845135690094,450498.61149129266,308.57377127330807
0.5425845135690094,473270.17841335945,308.94508733367906
0.5425845135690094,497192.7905259302,309.31640339405
0.5425845135690094,522324.6302560271,309.68771945442097
0.5425845135690094,548726.821005396,310.0845194359542
0.5425845135690094,576463.5758093536,310.61612188058206
0.5425845135690094,605602.3535099601,311.1477243252099
0.5425845135690094,636214.022823351,311.67932676983776
0.5425845135690094,668373.0347002596,312.21092921446564
0.5425845135690094,702157.603398927,312.7425316590935
0.5425845135690094,737649.8967107916,313.2741341037214
0.5425845135690094,774936.2358016063,313.8057365483492
0.5425845135690094,814107.3051540185,314.3373389929771
0.5425845135690094,855258.3731222175,314.868941437605
0.5425845135690094,898489.5236350705,315.50530668891537
0.5425845135690094,943905.8996112406,316.1759504885828
0.5425845135690094,991617.9586783671,316.84659428825034
0.5425845135690094,1041741.7418181609,317.51723808791786
0.5425845135690094,1094399.1555908585,318.1878818875853
0.5425845135690094,1149718.2686253996,318.85852568725284
0.5425845135690094,1207833.6230964358,319.52916948692035
0.5425845135690094,1268886.5619457148,320.23694264535925
0.5425845135690094,1333025.572643679,321.0322056566462
0.5425845135690094,1400406.648327347,321.82746866793315
0.5425845135690094,1471193.6671927976,322.6227316792201
0.5425845135690094,1545558.7910649923,323.41799469050704
0.5425845135690094,1623682.8841142869,324.21325770179396
0.5425845135690094,1705755.9527380269,325.00974554244175
0.5425845135690094,1791977.6076769945,325.91932545144965
0.5425845135690094,1882557.5494907566,326.82890536045755
0.5425845135690094,1977716.0785724816,327.73848526946546
0.5425845135690094,2077684.630943772,328.6480651784734
0.5425845135690094,2182706.341132551,329.5576450874813
0.5425845135690094,2293036.633503008,330.5220739523819
0.5425845135690094,2408943.843475783,331.53843219877524
0.5425845135690094,2530709.8701492525,332.5547904451685
0.5425845135690094,2658630.861909185,333.57114869156186
0.5425845135690094,2793017.9366942197,334.58750693795514
0.5425845135690094,2934197.9386689817,335.66398716152435
0.5425845135690094,3082514.2331450186,336.78153598633804
0.5425845135690094,3238327.541683134,337.89908481115174
0.5425845135690094,3402016.819407878,339.0166336359655
0.5425845135690094,3573980.176668172,340.1458322029855
0.5425845135690094,3754635.8472855105,341.3604067913485
0.5425845135690094,3944423.2057446735,342.5749813797115
0.5425845135690094,4143803.8358008536,343.7895559680745
0.5425845135690094,4353262.653102181,345.00444997549914
0.5425845135690094,4573309.084557978,346.3129485378113
0.5425845135690094,4804478.307321101,347.6214471001234
0.5425845135690094,5047332.550397709,348.92994566243556
0.5425845135690094,5302462.46205011,350.2551418781889
0.5425845135690094,5570488.54631843,351.65527132627756
0.5425845135690094,5852062.67215465,353.05540077436603
0.5425845135690094,6147869.658839848,354.4555302224546
0.5425845135690094,6458628.941539913,355.91063781086683
0.5425845135690094,6785096.321051286,357.40072885924843
0.5425845135690094,7128065.801991573,358.8908199076301
0.5425845135690094,7488371.523906288,360.4036053351292
0.5425845135690094,7866889.789988064,361.9824748516484
0.5425845135690094,8264541.198342515,363.56134436816757
0.5425845135690094,8682292.880984211,365.14802680941875
0.5425845135690094,9121160.856008213,366.8148732671787
0.5425845135690094,9582212.498658061,368.48171972493884
0.5425845135690094,10066569.1372997,370.1563629499849
0.5425845135690094,10575408.780615833,371.9106856671247
0.5425845135690094,11109968.982652439,373.6650083842644
0.5425845135690094,11671549.852686811,375.4401774305757
0.5425845135690094,12261517.217236245,377.28171330388756
0.5425845135690094,12881305.941898644,379.12324917719934
0.5425845135690094,13532423.421103643,381.01043659819294
0.5425845135690094,14216453.244261848,382.9391099770907
0.5425845135690094,14935059.047228679,384.8677833559884
0.5425845135690094,15689988.55844993,386.8776875111151
0.5425845135690094,16483077.849629967,388.89357013508834
0.5425845135690094,17316255.801259957,390.94888098453896
0.5425845135690094,18191548.79386812,393.052159763884
0.5425845135690094,19111085.63639977,395.161917780839
0.5425845135690094,20077102.743715666,397.3528687854174
0.5425845135690094,21091949.57579863,399.5438197899956
0.5425845135690094,22158094.351899546,401.80446122503207
0.5425845135690094,23278130.05351792,404.08342865177946
0.5425845135690094,24454780.730818626,406.41524976101886
0.5425845135690094,25690908.12782187,408.7826289372431
0.5425845135690094,26989518.642479748,411.1931663480297
0.5425845135690094,28353770.638567146,413.64939003290493
0.5425845135690094,29786982.127170186,416.14581177036695
0.5425845135690094,31292638.836454857,418.69133916707403
0.5425845135690094,32874402.689341098,421.280490776964
0.5425845135690094,34536120.709703535,423.91579877981655
0.5425845135690094,36281834.37875612,426.6042374779798
0.5425845135690094,38115789.4643806,429.3298137641732
0.5425845135690094,40042446.34730041,432.1238342869124
0.5425845135690094,42066490.86921887,434.9401719290943
0.5425845135690094,44192845.72930138,437.8458266937619
0.5425845135690094,46426682.45672226,440.7771939464253
0.5425845135690094,48773433.98839314,443.7765354368213
0.5425845135690094,51238807.88246378,446.8304891369382
0.5425845135690094,53828800.199732006,449.92206712412496
0.5425845135690094,56549710.086723745,453.10402691796804
0.5425845135690094,59408155.095911644,456.32602936922444
0.5425845135690094,62411087.28033008,459.60352127262496
0.5425845135690094,65565810.10173553,462.9633458418814
0.5425845135690094,68879996.19342783,466.3717604805768
0.5425845135690094,72361706.02094118,469.83703905945725
0.5425845135690094,76019407.48598251,473.39244616870127
0.5425845135690094,79861996.52130161,477.0044124188572
0.5425845135690094,83898818.72657901,480.6765073991559
0.5425845135690094,88139692.0979536,484.4268412732226
0.5425845135690094,92594930.90647034,488.25840894959174
0.5425845135690094,97275370.78352313,492.1573322586144
0.5425845135690094,102192395.07430448,496.1268507618676
0.5425845135690094,107357962.52335243,500.17010780592426
0.5425845135690094,112784636.3595372,504.3065095302519
0.5425845135690094,118485614.85121387,508.5241023367055
0.5425845135690094,124474763.405868,512.8218521394293
0.5425845135690094,130766648.2923097,517.202638185613
0.5425845135690094,137376572.0674469,521.669262475891
0.5425845135690094,144320610.79378733,526.2244537780491
0.5425845135690094,151615653.13819188,530.8708714231155
0.5425845135690094,159279441.4469729,535.6111088923817
0.5425845135690094,167330614.89723584,540.4476972027206
0.5425845135690094,175788754.82940924,545.3831080971163
0.5425845135690094,184674432.37121868,550.4197570472659
0.5425845135690094,194009258.4689399,555.5600060753139
0.5425845135690094,203815936.44759384,560.8061664020415
0.5425845135690094,214118317.22793952,566.1605009291404
0.5425845135690094,224941457.33453315,571.6252265634208
0.5425845135690094,236311679.83596206,577.202516391004
0.5425845135690094,248256638.36543897,582.8945017096017
0.5425845135690094,260805384.37748957,588.7032739270113
0.5425845135690094,273988437.80428666,594.6308863338537
0.5425845135690094,287837861.2834836,600.6910952419707
0.5425845135690094,302387338.1380817,606.8822069311587
0.5425845135690094,317672254.29798377,613.1996710105843
0.5425845135690094,333729784.36246985,619.6453744025
0.5425845135690094,350598982.0129125,626.2409124828592
0.5425845135690094,368320874.99563974,632.9756381847719
0.5425845135690094,386938564.9059208,639.8455206667163
0.5425845135690094,406497332.01580423,646.8807857979552
0.5425845135690094,427044745.40071326,654.0584494735668
0.5425845135690094,448630778.63268846,661.3982216971701
0.5425845135690094,471307931.32160467,668.896755501477
0.5425845135690094,495131356.8000155,676.5636234024983
0.5425845135690094,520158996.2621267,684.3955651948224
0.5425845135690094,546451719.6831567,692.411108662651
0.5425845135690094,574073473.8618231,700.5964769005383
0.5425845135690094,603091437.9460032,708.97337664825
0.5425845135690094,633576186.8198162,717.5407465251751
0.5425845135690094,665601862.7495046,726.2983371573837
0.5425845135690094,699246355.7056084,735.2536753759695
0.5425845135690094,734591492.7999293,744.4212581340311
0.5425845135690094,771723237.2980967,753.8012956468457
0.5425845135690094,810731897.6916883,763.3976759460263
0.5425845135690094,851712347.3384197,773.2172780965584
0.5425845135690094,894764255.204603,783.2668174966667
0.5425845135690094,939992328.2710564,793.5528532571947
0.5425845135690094,987506566.192006,804.0817950070117
0.5425845135690094,1037422528.8263487,814.859909187112
0.5425845135690094,1089861617.2919624,825.9029053108867
0.5425845135690094,1144951369.2266018,837.2111192448382
0.5425845135690094,1202825768.9734714,848.7888383086533
0.5425845135690094,1263625573.4458857,860.6482600943236
0.5425845135690094,1327498654.463618,872.8031412275192
0.5425845135690094,1394600358.393409,885.2488354447261
0.5425845135690094,1465093883.968474,898.01209547143
0.5425845135690094,1539150679.2057776,911.0864523729942
0.5425845135690094,1616950858.3864806,924.4878064862214
0.5425845135690094,1698683640.1137142,938.2311538561677
0.5425845135690094,1784547807.5130749,
0.5425845135690094,1874752191.695064,
0.5425845135690094,1969516179.6553302,
0.5425845135690094,2069070247.8480127,
0.5425845135690094,2173656522.7298765,
0.5425845135690094,2283529369.638496,
0.5425845135690094,2398956011.4367814,
0.5425845135690094,2520217178.428381,
0.5425845135690094,2647607791.1247115,
0.5425845135690094,2781437677.524139,
0.5425845135690094,2922032326.647771,
0.5425845135690094,3069733680.164576,
0.5425845135690094,3224900964.031195,
0.5425845135690094,3387911562.169055,
0.5425845135690094,3559161934.303601,
0.5425845135690094,3739068580.1979737,
0.5425845135690094,3928069052.626328,
0.5425845135690094,4126623021.5503926,
0.5425845135690094,4335213392.087392,
0.5425845135690094,4554347478.9885025,
0.5425845135690094,4784558240.484139,
0.5425845135690094,5026405574.497092,
0.5425845135690094,5280477680.375976,
0.5425845135690094,5547392489.460777,
0.5425845135690094,5827799167.959883,
0.5425845135690094,6122379695.793815,
0.5425845135690094,6431850525.245551,
0.5425845135690094,6756964323.451336,
0.5425845135690094,7098511802.969973,
0.5425845135690094,7457323644.882895,
0.5425845135690094,7834272519.102084,
0.5457504682563282,59655.49546898058,
0.5457504682563282,62670.93008451475,
0.5457504682563282,65838.78730334944,
0.5457504682563282,69166.77170308588,
0.5457504682563282,72662.97730826249,
0.5457504682563282,76335.90727591391,300.039978409869
0.5457504682563282,80194.49457618507,300.21278089561065
0.5457504682563282,84248.1237182989,300.3855833813523
0.5457504682563282,88506.65357471531,300.558385867094
0.5457504682563282,92980.44135899525,300.73118835283566
0.5457504682563282,97680.36781568444,300.90399083857733
0.5457504682563282,102617.86368348237,301.076793324319
0.5457504682563282,107804.93749605751,301.24959581006067
0.5457504682563282,113254.20478812364,301.42239829580234
0.5457504682563282,118978.91877780942,301.595200781544
0.5457504682563282,124993.00259994436,301.7680032672857
0.5457504682563282,131311.083168656,301.9408057530273
0.5457504682563282,137948.52675163568,302.11360823876896
0.5457504682563282,144921.47634259376,302.28641072451063
0.5457504682563282,152246.89092279773,302.4592132102523
0.5457504682563282,159942.5867071833,302.63201569599397
0.5457504682563282,168027.28047534934,302.80481818173564
0.5457504682563282,176520.63509282804,302.9776206674773
0.5457504682563282,185443.30733333898,303.150423153219
0.5457504682563282,194816.99811833745,303.32322563896065
0.5457504682563282,204664.50529604522,303.4960281247023
0.5457504682563282,215009.77908832786,303.668830610444
0.5457504682563282,225877.98034027178,303.84163309618566
0.5457504682563282,237295.54171413011,304.0144355819273
0.5457504682563282,249290.23197646817,304.18723806766894
0.5457504682563282,261891.223534861,304.3600405534106
0.5457504682563282,275129.16338840383,304.5328430391523
0.5457504682563282,289036.24766458286,304.70564552489395
0.5457504682563282,303646.2999238102,304.8784480106356
0.5457504682563282,318994.85342204146,305.1105361854668
0.5457504682563282,335119.23753157014,305.4832336023358
0.5457504682563282,352058.6685301708,305.8559310192048
0.5457504682563282,369854.34497940546,306.22862843607373
0.5457504682563282,388549.5479240621,306.6013258529427
0.5457504682563282,408189.7461564214,306.97402326981165
0.5457504682563282,428822.7068013668,307.34672068668067
0.5457504682563282,450498.61149129266,307.71941810354963
0.5457504682563282,473270.17841335945,308.0921155204186
0.5457504682563282,497192.7905259302,308.46481293728755
0.5457504682563282,522324.6302560271,308.8375103541565
0.5457504682563282,548726.821005396,309.21020777102547
0.5457504682563282,576463.5758093536,309.5829051878945
0.5457504682563282,605602.3535099601,309.95560260476344
0.5457504682563282,636214.022823351,310.4707278377569
0.5457504682563282,668373.0347002596,311.00511418445274
0.5457504682563282,702157.603398927,311.53950053114863
0.5457504682563282,737649.8967107916,312.0738868778445
0.5457504682563282,774936.2358016063,312.6082732245403
0.5457504682563282,814107.3051540185,313.1426595712362
0.5457504682563282,855258.3731222175,313.67704591793205
0.5457504682563282,898489.5236350705,314.2114322646279
0.5457504682563282,943905.8996112406,314.7458186113237
0.5457504682563282,991617.9586783671,315.3539345471599
0.5457504682563282,1041741.7418181609,316.0289325591972
0.5457504682563282,1094399.1555908585,316.70393057123454
0.5457504682563282,1149718.2686253996,317.37892858327183
0.5457504682563282,1207833.6230964358,318.0539265953092
0.5457504682563282,1268886.5619457148,318.72892460734647
0.5457504682563282,1333025.572643679,319.4039226193838
0.5457504682563282,1400406.648327347,320.0936851036529
0.5457504682563282,1471193.6671927976,320.8949617481058
0.5457504682563282,1545558.7910649923,321.6962383925587
0.5457504682563282,1623682.8841142869,322.49751503701157
0.5457504682563282,1705755.9527380269,323.29879168146454
0.5457504682563282,1791977.6076769945,324.1000683259174
0.5457504682563282,1882557.5494907566,324.9013449703703
0.5457504682563282,1977716.0785724816,325.80436086441637
0.5457504682563282,2077684.630943772,326.7216619561725
0.5457504682563282,2182706.341132551,327.63896304792866
0.5457504682563282,2293036.633503008,328.55626413968474
0.5457504682563282,2408943.843475783,329.4735652314409
0.5457504682563282,2530709.8701492525,330.4371036104634
0.5457504682563282,2658630.861909185,331.4629162612159
0.5457504682563282,2793017.9366942197,332.48872891196834
0.5457504682563282,2934197.9386689817,333.51454156272086
0.5457504682563282,3082514.2331450186,334.54035421347334
0.5457504682563282,3238327.541683134,335.62297950186684
0.5457504682563282,3402016.819407878,336.7517284530234
0.5457504682563282,3573980.176668172,337.88047740417994
0.5457504682563282,3754635.8472855105,339.0092263553365
0.5457504682563282,3944423.2057446735,340.1500493620921
0.5457504682563282,4143803.8358008536,341.37757379663026
0.5457504682563282,4353262.653102181,342.6050982311685
0.5457504682563282,4573309.084557978,343.8326226657067
0.5457504682563282,4804478.307321101,345.064834879643
0.5457504682563282,5047332.550397709,346.38803082172643
0.5457504682563282,5302462.46205011,347.7112267638098
0.5457504682563282,5570488.54631843,349.0344227058933
0.5457504682563282,5852062.67215465,350.38285396812734
0.5457504682563282,6147869.658839848,351.79942108481106
